Position,Track Name,Artist,Date,Country
5,No Long Talk                                                                ,Drake            ,20/03/2017,gb
6,Blem                                                                        ,Drake            ,20/03/2017,gb
7,Get It Together                                                             ,Drake            ,20/03/2017,gb
8,Portland                                                                    ,Drake            ,20/03/2017,gb
9,Gyalchester                                                                 ,Drake            ,20/03/2017,gb
10,Madiba Riddim                                                               ,Drake            ,20/03/2017,gb
1,Passionfruit                                                                ,Drake            ,21/03/2017,gb
2,Galway Girl                                                                 ,Ed Sheeran       ,21/03/2017,gb
3,Shape of You                                                                ,Ed Sheeran       ,21/03/2017,gb
4,Blem                                                                        ,Drake            ,21/03/2017,gb
5,KMT                                                                         ,Drake            ,21/03/2017,gb
6,Get It Together                                                             ,Drake            ,21/03/2017,gb
7,Castle on the Hill                                                          ,Ed Sheeran       ,21/03/2017,gb
8,No Long Talk                                                                ,Drake            ,21/03/2017,gb
9,Portland                                                                    ,Drake            ,21/03/2017,gb
10,Madiba Riddim                                                               ,Drake            ,21/03/2017,gb
1,Galway Girl                                                                 ,Ed Sheeran       ,22/03/2017,gb
2,Passionfruit                                                                ,Drake            ,22/03/2017,gb
3,Shape of You                                                                ,Ed Sheeran       ,22/03/2017,gb
4,Blem                                                                        ,Drake            ,22/03/2017,gb
5,KMT                                                                         ,Drake            ,22/03/2017,gb
6,Castle on the Hill                                                          ,Ed Sheeran       ,22/03/2017,gb
7,Get It Together                                                             ,Drake            ,22/03/2017,gb
8,Portland                                                                    ,Drake            ,22/03/2017,gb
9,No Long Talk                                                                ,Drake            ,22/03/2017,gb
10,Madiba Riddim                                                               ,Drake            ,22/03/2017,gb
1,Galway Girl                                                                 ,Ed Sheeran       ,23/03/2017,gb
2,Passionfruit                                                                ,Drake            ,23/03/2017,gb
3,Shape of You                                                                ,Ed Sheeran       ,23/03/2017,gb
4,Blem                                                                        ,Drake            ,23/03/2017,gb
5,Castle on the Hill                                                          ,Ed Sheeran       ,23/03/2017,gb
6,KMT                                                                         ,Drake            ,23/03/2017,gb
7,Get It Together                                                             ,Drake            ,23/03/2017,gb
8,New Man                                                                     ,Ed Sheeran       ,23/03/2017,gb
9,Portland                                                                    ,Drake            ,23/03/2017,gb
10,Perfect                                                                     ,Ed Sheeran       ,23/03/2017,gb
1,Galway Girl                                                                 ,Ed Sheeran       ,24/03/2017,gb
2,Passionfruit                                                                ,Drake            ,24/03/2017,gb
3,Shape of You                                                                ,Ed Sheeran       ,24/03/2017,gb
4,Castle on the Hill                                                          ,Ed Sheeran       ,24/03/2017,gb
5,Blem                                                                        ,Drake            ,24/03/2017,gb
6,New Man                                                                     ,Ed Sheeran       ,24/03/2017,gb
7,KMT                                                                         ,Drake            ,24/03/2017,gb
8,Something Just Like This                                                    ,The Chainsmokers ,24/03/2017,gb
9,Perfect                                                                     ,Ed Sheeran       ,24/03/2017,gb
10,Get It Together                                                             ,Drake            ,24/03/2017,gb
1,Galway Girl                                                                 ,Ed Sheeran       ,25/03/2017,gb
2,Shape of You                                                                ,Ed Sheeran       ,25/03/2017,gb
3,Passionfruit                                                                ,Drake            ,25/03/2017,gb
4,Castle on the Hill                                                          ,Ed Sheeran       ,25/03/2017,gb
5,Symphony (feat. Zara Larsson)                                               ,Clean Bandit     ,25/03/2017,gb
6,Blem                                                                        ,Drake            ,25/03/2017,gb
7,Something Just Like This                                                    ,The Chainsmokers ,25/03/2017,gb
8,New Man                                                                     ,Ed Sheeran       ,25/03/2017,gb
9,You Don't Know Me - Radio Edit                                              ,Jax Jones        ,25/03/2017,gb
10,It Ain't Me (with Selena Gomez)                                             ,Kygo             ,25/03/2017,gb
1,Galway Girl                                                                 ,Ed Sheeran       ,26/03/2017,gb
2,Shape of You                                                                ,Ed Sheeran       ,26/03/2017,gb
3,Passionfruit                                                                ,Drake            ,26/03/2017,gb
4,Castle on the Hill                                                          ,Ed Sheeran       ,26/03/2017,gb
5,Symphony (feat. Zara Larsson)                                               ,Clean Bandit     ,26/03/2017,gb
6,New Man                                                                     ,Ed Sheeran       ,26/03/2017,gb
7,Perfect                                                                     ,Ed Sheeran       ,26/03/2017,gb
8,Blem                                                                        ,Drake            ,26/03/2017,gb
9,Something Just Like This                                                    ,The Chainsmokers ,26/03/2017,gb
10,Happier                                                                     ,Ed Sheeran       ,26/03/2017,gb
1,Galway Girl                                                                 ,Ed Sheeran       ,27/03/2017,gb
2,Passionfruit                                                                ,Drake            ,27/03/2017,gb
3,Shape of You                                                                ,Ed Sheeran       ,27/03/2017,gb
4,Castle on the Hill                                                          ,Ed Sheeran       ,27/03/2017,gb
5,Symphony (feat. Zara Larsson)                                               ,Clean Bandit     ,27/03/2017,gb
6,Blem                                                                        ,Drake            ,27/03/2017,gb
7,New Man                                                                     ,Ed Sheeran       ,27/03/2017,gb
8,Something Just Like This                                                    ,The Chainsmokers ,27/03/2017,gb
9,Perfect                                                                     ,Ed Sheeran       ,27/03/2017,gb
10,It Ain't Me (with Selena Gomez)                                             ,Kygo             ,27/03/2017,gb
1,Galway Girl                                                                 ,Ed Sheeran       ,28/03/2017,gb
2,Passionfruit                                                                ,Drake            ,28/03/2017,gb
3,Shape of You                                                                ,Ed Sheeran       ,28/03/2017,gb
4,Symphony (feat. Zara Larsson)                                               ,Clean Bandit     ,28/03/2017,gb
5,Castle on the Hill                                                          ,Ed Sheeran       ,28/03/2017,gb
6,Blem                                                                        ,Drake            ,28/03/2017,gb
7,Something Just Like This                                                    ,The Chainsmokers ,28/03/2017,gb
8,New Man                                                                     ,Ed Sheeran       ,28/03/2017,gb
9,It Ain't Me (with Selena Gomez)                                             ,Kygo             ,28/03/2017,gb
10,Happier                                                                     ,Ed Sheeran       ,28/03/2017,gb
1,Galway Girl                                                                 ,Ed Sheeran       ,29/03/2017,gb
2,Passionfruit                                                                ,Drake            ,29/03/2017,gb
3,Shape of You                                                                ,Ed Sheeran       ,29/03/2017,gb
4,Symphony (feat. Zara Larsson)                                               ,Clean Bandit     ,29/03/2017,gb
5,Castle on the Hill                                                          ,Ed Sheeran       ,29/03/2017,gb
6,Something Just Like This                                                    ,The Chainsmokers ,29/03/2017,gb
7,Blem                                                                        ,Drake            ,29/03/2017,gb
8,It Ain't Me (with Selena Gomez)                                             ,Kygo             ,29/03/2017,gb
9,New Man                                                                     ,Ed Sheeran       ,29/03/2017,gb
10,Happier                                                                     ,Ed Sheeran       ,29/03/2017,gb
1,Galway Girl                                                                 ,Ed Sheeran       ,30/03/2017,gb
2,Passionfruit                                                                ,Drake            ,30/03/2017,gb
3,Shape of You                                                                ,Ed Sheeran       ,30/03/2017,gb
4,Symphony (feat. Zara Larsson)                                               ,Clean Bandit     ,30/03/2017,gb
5,Castle on the Hill                                                          ,Ed Sheeran       ,30/03/2017,gb
6,Something Just Like This                                                    ,The Chainsmokers ,30/03/2017,gb
7,Blem                                                                        ,Drake            ,30/03/2017,gb
8,It Ain't Me (with Selena Gomez)                                             ,Kygo             ,30/03/2017,gb
9,Slide                                                                       ,Calvin Harris    ,30/03/2017,gb
10,Stay (with Alessia Cara)                                                    ,Zedd             ,30/03/2017,gb
1,Galway Girl                                                                 ,Ed Sheeran       ,31/03/2017,gb
2,Shape of You                                                                ,Ed Sheeran       ,31/03/2017,gb
3,Passionfruit                                                                ,Drake            ,31/03/2017,gb
4,Symphony (feat. Zara Larsson)                                               ,Clean Bandit     ,31/03/2017,gb
5,Castle on the Hill                                                          ,Ed Sheeran       ,31/03/2017,gb
6,Something Just Like This                                                    ,The Chainsmokers ,31/03/2017,gb
7,It Ain't Me (with Selena Gomez)                                             ,Kygo             ,31/03/2017,gb
8,Blem                                                                        ,Drake            ,31/03/2017,gb
9,Slide                                                                       ,Calvin Harris    ,31/03/2017,gb
10,Stay (with Alessia Cara)                                                    ,Zedd             ,31/03/2017,gb
1,Galway Girl                                                                 ,Ed Sheeran       ,01/04/2017,gb
2,Shape of You                                                                ,Ed Sheeran       ,01/04/2017,gb
3,Passionfruit                                                                ,Drake            ,01/04/2017,gb
4,Symphony (feat. Zara Larsson)                                               ,Clean Bandit     ,01/04/2017,gb
5,Castle on the Hill                                                          ,Ed Sheeran       ,01/04/2017,gb
6,Something Just Like This                                                    ,The Chainsmokers ,01/04/2017,gb
7,It Ain't Me (with Selena Gomez)                                             ,Kygo             ,01/04/2017,gb
8,Slide                                                                       ,Calvin Harris    ,01/04/2017,gb
9,Stay (with Alessia Cara)                                                    ,Zedd             ,01/04/2017,gb
10,You Don't Know Me - Radio Edit                                              ,Jax Jones        ,01/04/2017,gb
1,Galway Girl                                                                 ,Ed Sheeran       ,02/04/2017,gb
2,Shape of You                                                                ,Ed Sheeran       ,02/04/2017,gb
3,Passionfruit                                                                ,Drake            ,02/04/2017,gb
4,Symphony (feat. Zara Larsson)                                               ,Clean Bandit     ,02/04/2017,gb
5,Castle on the Hill                                                          ,Ed Sheeran       ,02/04/2017,gb
6,Something Just Like This                                                    ,The Chainsmokers ,02/04/2017,gb
7,It Ain't Me (with Selena Gomez)                                             ,Kygo             ,02/04/2017,gb
8,Stay (with Alessia Cara)                                                    ,Zedd             ,02/04/2017,gb
9,Slide                                                                       ,Calvin Harris    ,02/04/2017,gb
10,New Man                                                                     ,Ed Sheeran       ,02/04/2017,gb
1,Galway Girl                                                                 ,Ed Sheeran       ,03/04/2017,gb
2,Shape of You                                                                ,Ed Sheeran       ,03/04/2017,gb
3,Passionfruit                                                                ,Drake            ,03/04/2017,gb
4,Symphony (feat. Zara Larsson)                                               ,Clean Bandit     ,03/04/2017,gb
5,Castle on the Hill                                                          ,Ed Sheeran       ,03/04/2017,gb
6,Something Just Like This                                                    ,The Chainsmokers ,03/04/2017,gb
7,It Ain't Me (with Selena Gomez)                                             ,Kygo             ,03/04/2017,gb
8,Stay (with Alessia Cara)                                                    ,Zedd             ,03/04/2017,gb
9,Slide                                                                       ,Calvin Harris    ,03/04/2017,gb
10,You Don't Know Me - Radio Edit                                              ,Jax Jones        ,03/04/2017,gb
1,Galway Girl                                                                 ,Ed Sheeran       ,04/04/2017,gb
2,Shape of You                                                                ,Ed Sheeran       ,04/04/2017,gb
3,Passionfruit                                                                ,Drake            ,04/04/2017,gb
4,Symphony (feat. Zara Larsson)                                               ,Clean Bandit     ,04/04/2017,gb
5,Castle on the Hill                                                          ,Ed Sheeran       ,04/04/2017,gb
6,It Ain't Me (with Selena Gomez)                                             ,Kygo             ,04/04/2017,gb
7,Something Just Like This                                                    ,The Chainsmokers ,04/04/2017,gb
8,Stay (with Alessia Cara)                                                    ,Zedd             ,04/04/2017,gb
9,Slide                                                                       ,Calvin Harris    ,04/04/2017,gb
10,That's What I Like                                                          ,Bruno Mars       ,04/04/2017,gb
1,Galway Girl                                                                 ,Ed Sheeran       ,05/04/2017,gb
2,Shape of You                                                                ,Ed Sheeran       ,05/04/2017,gb
3,Passionfruit                                                                ,Drake            ,05/04/2017,gb
4,Symphony (feat. Zara Larsson)                                               ,Clean Bandit     ,05/04/2017,gb
5,Castle on the Hill                                                          ,Ed Sheeran       ,05/04/2017,gb
6,It Ain't Me (with Selena Gomez)                                             ,Kygo             ,05/04/2017,gb
7,Something Just Like This                                                    ,The Chainsmokers ,05/04/2017,gb
8,Stay (with Alessia Cara)                                                    ,Zedd             ,05/04/2017,gb
9,Slide                                                                       ,Calvin Harris    ,05/04/2017,gb
10,That's What I Like                                                          ,Bruno Mars       ,05/04/2017,gb
1,Galway Girl                                                                 ,Ed Sheeran       ,06/04/2017,gb
2,Shape of You                                                                ,Ed Sheeran       ,06/04/2017,gb
3,Passionfruit                                                                ,Drake            ,06/04/2017,gb
4,Symphony (feat. Zara Larsson)                                               ,Clean Bandit     ,06/04/2017,gb
5,It Ain't Me (with Selena Gomez)                                             ,Kygo             ,06/04/2017,gb
6,Castle on the Hill                                                          ,Ed Sheeran       ,06/04/2017,gb
7,Something Just Like This                                                    ,The Chainsmokers ,06/04/2017,gb
8,Stay (with Alessia Cara)                                                    ,Zedd             ,06/04/2017,gb
9,Slide                                                                       ,Calvin Harris    ,06/04/2017,gb
10,Solo Dance                                                                  ,Martin Jensen    ,06/04/2017,gb
1,Galway Girl                                                                 ,Ed Sheeran       ,07/04/2017,gb
2,Shape of You                                                                ,Ed Sheeran       ,07/04/2017,gb
3,Passionfruit                                                                ,Drake            ,07/04/2017,gb
4,Symphony (feat. Zara Larsson)                                               ,Clean Bandit     ,07/04/2017,gb
5,Something Just Like This                                                    ,The Chainsmokers ,07/04/2017,gb
6,It Ain't Me (with Selena Gomez)                                             ,Kygo             ,07/04/2017,gb
7,Castle on the Hill                                                          ,Ed Sheeran       ,07/04/2017,gb
8,Stay (with Alessia Cara)                                                    ,Zedd             ,07/04/2017,gb
9,Slide                                                                       ,Calvin Harris    ,07/04/2017,gb
10,Solo Dance                                                                  ,Martin Jensen    ,07/04/2017,gb
1,Galway Girl                                                                 ,Ed Sheeran       ,08/04/2017,gb
2,Shape of You                                                                ,Ed Sheeran       ,08/04/2017,gb
3,Passionfruit                                                                ,Drake            ,08/04/2017,gb
4,Symphony (feat. Zara Larsson)                                               ,Clean Bandit     ,08/04/2017,gb
5,Something Just Like This                                                    ,The Chainsmokers ,08/04/2017,gb
6,It Ain't Me (with Selena Gomez)                                             ,Kygo             ,08/04/2017,gb
7,Stay (with Alessia Cara)                                                    ,Zedd             ,08/04/2017,gb
8,Castle on the Hill                                                          ,Ed Sheeran       ,08/04/2017,gb
9,Slide                                                                       ,Calvin Harris    ,08/04/2017,gb
10,Solo Dance                                                                  ,Martin Jensen    ,08/04/2017,gb
1,Galway Girl                                                                 ,Ed Sheeran       ,09/04/2017,gb
2,Shape of You                                                                ,Ed Sheeran       ,09/04/2017,gb
3,Passionfruit                                                                ,Drake            ,09/04/2017,gb
4,Symphony (feat. Zara Larsson)                                               ,Clean Bandit     ,09/04/2017,gb
5,Something Just Like This                                                    ,The Chainsmokers ,09/04/2017,gb
6,It Ain't Me (with Selena Gomez)                                             ,Kygo             ,09/04/2017,gb
7,Castle on the Hill                                                          ,Ed Sheeran       ,09/04/2017,gb
8,Stay (with Alessia Cara)                                                    ,Zedd             ,09/04/2017,gb
9,Solo Dance                                                                  ,Martin Jensen    ,09/04/2017,gb
10,That's What I Like                                                          ,Bruno Mars       ,09/04/2017,gb
1,Galway Girl                                                                 ,Ed Sheeran       ,10/04/2017,gb
2,Shape of You                                                                ,Ed Sheeran       ,10/04/2017,gb
3,Symphony (feat. Zara Larsson)                                               ,Clean Bandit     ,10/04/2017,gb
4,Passionfruit                                                                ,Drake            ,10/04/2017,gb
5,Something Just Like This                                                    ,The Chainsmokers ,10/04/2017,gb
6,Sign of the Times                                                           ,Harry Styles     ,10/04/2017,gb
7,It Ain't Me (with Selena Gomez)                                             ,Kygo             ,10/04/2017,gb
8,Stay (with Alessia Cara)                                                    ,Zedd             ,10/04/2017,gb
9,Castle on the Hill                                                          ,Ed Sheeran       ,10/04/2017,gb
10,Solo Dance                                                                  ,Martin Jensen    ,10/04/2017,gb
1,Galway Girl                                                                 ,Ed Sheeran       ,11/04/2017,gb
2,Shape of You                                                                ,Ed Sheeran       ,11/04/2017,gb
3,Symphony (feat. Zara Larsson)                                               ,Clean Bandit     ,11/04/2017,gb
4,Passionfruit                                                                ,Drake            ,11/04/2017,gb
5,Something Just Like This                                                    ,The Chainsmokers ,11/04/2017,gb
6,Sign of the Times                                                           ,Harry Styles     ,11/04/2017,gb
7,Stay (with Alessia Cara)                                                    ,Zedd             ,11/04/2017,gb
8,It Ain't Me (with Selena Gomez)                                             ,Kygo             ,11/04/2017,gb
9,Solo Dance                                                                  ,Martin Jensen    ,11/04/2017,gb
10,Castle on the Hill                                                          ,Ed Sheeran       ,11/04/2017,gb
1,Symphony (feat. Zara Larsson)                                               ,Clean Bandit     ,12/04/2017,gb
2,Galway Girl                                                                 ,Ed Sheeran       ,12/04/2017,gb
3,Shape of You                                                                ,Ed Sheeran       ,12/04/2017,gb
4,Passionfruit                                                                ,Drake            ,12/04/2017,gb
5,Something Just Like This                                                    ,The Chainsmokers ,12/04/2017,gb
6,Sign of the Times                                                           ,Harry Styles     ,12/04/2017,gb
7,Stay (with Alessia Cara)                                                    ,Zedd             ,12/04/2017,gb
8,It Ain't Me (with Selena Gomez)                                             ,Kygo             ,12/04/2017,gb
9,Solo Dance                                                                  ,Martin Jensen    ,12/04/2017,gb
10,That's What I Like                                                          ,Bruno Mars       ,12/04/2017,gb
1,Symphony (feat. Zara Larsson)                                               ,Clean Bandit     ,13/04/2017,gb
2,Galway Girl                                                                 ,Ed Sheeran       ,13/04/2017,gb
3,Shape of You                                                                ,Ed Sheeran       ,13/04/2017,gb
4,Passionfruit                                                                ,Drake            ,13/04/2017,gb
5,Something Just Like This                                                    ,The Chainsmokers ,13/04/2017,gb
6,Stay (with Alessia Cara)                                                    ,Zedd             ,13/04/2017,gb
7,It Ain't Me (with Selena Gomez)                                             ,Kygo             ,13/04/2017,gb
8,Sign of the Times                                                           ,Harry Styles     ,13/04/2017,gb
9,Solo Dance                                                                  ,Martin Jensen    ,13/04/2017,gb
10,That's What I Like                                                          ,Bruno Mars       ,13/04/2017,gb
1,Galway Girl                                                                 ,Ed Sheeran       ,14/04/2017,gb
2,Shape of You                                                                ,Ed Sheeran       ,14/04/2017,gb
3,Symphony (feat. Zara Larsson)                                               ,Clean Bandit     ,14/04/2017,gb
4,Passionfruit                                                                ,Drake            ,14/04/2017,gb
5,HUMBLE.                                                                     ,Kendrick Lamar   ,14/04/2017,gb
6,DNA.                                                                        ,Kendrick Lamar   ,14/04/2017,gb
7,Something Just Like This                                                    ,The Chainsmokers ,14/04/2017,gb
8,Stay (with Alessia Cara)                                                    ,Zedd             ,14/04/2017,gb
9,It Ain't Me (with Selena Gomez)                                             ,Kygo             ,14/04/2017,gb
10,LOYALTY. FEAT. RIHANNA.                                                     ,Kendrick Lamar   ,14/04/2017,gb
1,Galway Girl                                                                 ,Ed Sheeran       ,15/04/2017,gb
2,Shape of You                                                                ,Ed Sheeran       ,15/04/2017,gb
3,Symphony (feat. Zara Larsson)                                               ,Clean Bandit     ,15/04/2017,gb
4,Passionfruit                                                                ,Drake            ,15/04/2017,gb
5,HUMBLE.                                                                     ,Kendrick Lamar   ,15/04/2017,gb
6,Stay (with Alessia Cara)                                                    ,Zedd             ,15/04/2017,gb
7,Something Just Like This                                                    ,The Chainsmokers ,15/04/2017,gb
8,It Ain't Me (with Selena Gomez)                                             ,Kygo             ,15/04/2017,gb
9,Solo Dance                                                                  ,Martin Jensen    ,15/04/2017,gb
10,DNA.                                                                        ,Kendrick Lamar   ,15/04/2017,gb
1,Galway Girl                                                                 ,Ed Sheeran       ,16/04/2017,gb
2,Shape of You                                                                ,Ed Sheeran       ,16/04/2017,gb
3,Symphony (feat. Zara Larsson)                                               ,Clean Bandit     ,16/04/2017,gb
4,Passionfruit                                                                ,Drake            ,16/04/2017,gb
5,HUMBLE.                                                                     ,Kendrick Lamar   ,16/04/2017,gb
6,Stay (with Alessia Cara)                                                    ,Zedd             ,16/04/2017,gb
7,Something Just Like This                                                    ,The Chainsmokers ,16/04/2017,gb
8,Solo Dance                                                                  ,Martin Jensen    ,16/04/2017,gb
9,It Ain't Me (with Selena Gomez)                                             ,Kygo             ,16/04/2017,gb
10,That's What I Like                                                          ,Bruno Mars       ,16/04/2017,gb
1,Galway Girl                                                                 ,Ed Sheeran       ,17/04/2017,gb
2,Symphony (feat. Zara Larsson)                                               ,Clean Bandit     ,17/04/2017,gb
3,Shape of You                                                                ,Ed Sheeran       ,17/04/2017,gb
4,Passionfruit                                                                ,Drake            ,17/04/2017,gb
5,HUMBLE.                                                                     ,Kendrick Lamar   ,17/04/2017,gb
6,Something Just Like This                                                    ,The Chainsmokers ,17/04/2017,gb
7,Stay (with Alessia Cara)                                                    ,Zedd             ,17/04/2017,gb
8,It Ain't Me (with Selena Gomez)                                             ,Kygo             ,17/04/2017,gb
9,Solo Dance                                                                  ,Martin Jensen    ,17/04/2017,gb
10,That's What I Like                                                          ,Bruno Mars       ,17/04/2017,gb
1,Symphony (feat. Zara Larsson)                                               ,Clean Bandit     ,18/04/2017,gb
2,Galway Girl                                                                 ,Ed Sheeran       ,18/04/2017,gb
3,Shape of You                                                                ,Ed Sheeran       ,18/04/2017,gb
4,Passionfruit                                                                ,Drake            ,18/04/2017,gb
5,HUMBLE.                                                                     ,Kendrick Lamar   ,18/04/2017,gb
6,Stay (with Alessia Cara)                                                    ,Zedd             ,18/04/2017,gb
7,Something Just Like This                                                    ,The Chainsmokers ,18/04/2017,gb
8,It Ain't Me (with Selena Gomez)                                             ,Kygo             ,18/04/2017,gb
9,Solo Dance                                                                  ,Martin Jensen    ,18/04/2017,gb
10,That's What I Like                                                          ,Bruno Mars       ,18/04/2017,gb
1,Symphony (feat. Zara Larsson)                                               ,Clean Bandit     ,19/04/2017,gb
2,Galway Girl                                                                 ,Ed Sheeran       ,19/04/2017,gb
3,Shape of You                                                                ,Ed Sheeran       ,19/04/2017,gb
4,Passionfruit                                                                ,Drake            ,19/04/2017,gb
5,HUMBLE.                                                                     ,Kendrick Lamar   ,19/04/2017,gb
6,Stay (with Alessia Cara)                                                    ,Zedd             ,19/04/2017,gb
7,Something Just Like This                                                    ,The Chainsmokers ,19/04/2017,gb
8,Solo Dance                                                                  ,Martin Jensen    ,19/04/2017,gb
9,It Ain't Me (with Selena Gomez)                                             ,Kygo             ,19/04/2017,gb
10,That's What I Like                                                          ,Bruno Mars       ,19/04/2017,gb
1,Symphony (feat. Zara Larsson)                                               ,Clean Bandit     ,20/04/2017,gb
2,Galway Girl                                                                 ,Ed Sheeran       ,20/04/2017,gb
3,Shape of You                                                                ,Ed Sheeran       ,20/04/2017,gb
4,Passionfruit                                                                ,Drake            ,20/04/2017,gb
5,HUMBLE.                                                                     ,Kendrick Lamar   ,20/04/2017,gb
6,Stay (with Alessia Cara)                                                    ,Zedd             ,20/04/2017,gb
7,Something Just Like This                                                    ,The Chainsmokers ,20/04/2017,gb
8,Solo Dance                                                                  ,Martin Jensen    ,20/04/2017,gb
9,It Ain't Me (with Selena Gomez)                                             ,Kygo             ,20/04/2017,gb
10,That's What I Like                                                          ,Bruno Mars       ,20/04/2017,gb
1,Symphony (feat. Zara Larsson)                                               ,Clean Bandit     ,21/04/2017,gb
2,Galway Girl                                                                 ,Ed Sheeran       ,21/04/2017,gb
3,Shape of You                                                                ,Ed Sheeran       ,21/04/2017,gb
4,Passionfruit                                                                ,Drake            ,21/04/2017,gb
5,HUMBLE.                                                                     ,Kendrick Lamar   ,21/04/2017,gb
6,Stay (with Alessia Cara)                                                    ,Zedd             ,21/04/2017,gb
7,Something Just Like This                                                    ,The Chainsmokers ,21/04/2017,gb
8,Solo Dance                                                                  ,Martin Jensen    ,21/04/2017,gb
9,That's What I Like                                                          ,Bruno Mars       ,21/04/2017,gb
10,It Ain't Me (with Selena Gomez)                                             ,Kygo             ,21/04/2017,gb
1,Symphony (feat. Zara Larsson)                                               ,Clean Bandit     ,22/04/2017,gb
2,Galway Girl                                                                 ,Ed Sheeran       ,22/04/2017,gb
3,Shape of You                                                                ,Ed Sheeran       ,22/04/2017,gb
4,Passionfruit                                                                ,Drake            ,22/04/2017,gb
5,Stay (with Alessia Cara)                                                    ,Zedd             ,22/04/2017,gb
6,Solo Dance                                                                  ,Martin Jensen    ,22/04/2017,gb
7,HUMBLE.                                                                     ,Kendrick Lamar   ,22/04/2017,gb
8,Something Just Like This                                                    ,The Chainsmokers ,22/04/2017,gb
9,That's What I Like                                                          ,Bruno Mars       ,22/04/2017,gb
10,It Ain't Me (with Selena Gomez)                                             ,Kygo             ,22/04/2017,gb
1,Symphony (feat. Zara Larsson)                                               ,Clean Bandit     ,23/04/2017,gb
2,Galway Girl                                                                 ,Ed Sheeran       ,23/04/2017,gb
3,Shape of You                                                                ,Ed Sheeran       ,23/04/2017,gb
4,Passionfruit                                                                ,Drake            ,23/04/2017,gb
5,Stay (with Alessia Cara)                                                    ,Zedd             ,23/04/2017,gb
6,HUMBLE.                                                                     ,Kendrick Lamar   ,23/04/2017,gb
7,Solo Dance                                                                  ,Martin Jensen    ,23/04/2017,gb
8,Something Just Like This                                                    ,The Chainsmokers ,23/04/2017,gb
9,That's What I Like                                                          ,Bruno Mars       ,23/04/2017,gb
10,Swalla (feat. Nicki Minaj & Ty Dolla $ign)                                  ,Jason Derulo     ,23/04/2017,gb
1,Symphony (feat. Zara Larsson)                                               ,Clean Bandit     ,24/04/2017,gb
2,Galway Girl                                                                 ,Ed Sheeran       ,24/04/2017,gb
3,Shape of You                                                                ,Ed Sheeran       ,24/04/2017,gb
4,Passionfruit                                                                ,Drake            ,24/04/2017,gb
5,HUMBLE.                                                                     ,Kendrick Lamar   ,24/04/2017,gb
6,Stay (with Alessia Cara)                                                    ,Zedd             ,24/04/2017,gb
7,Solo Dance                                                                  ,Martin Jensen    ,24/04/2017,gb
8,Something Just Like This                                                    ,The Chainsmokers ,24/04/2017,gb
9,Swalla (feat. Nicki Minaj & Ty Dolla $ign)                                  ,Jason Derulo     ,24/04/2017,gb
10,Mask Off                                                                    ,Future           ,24/04/2017,gb
1,Symphony (feat. Zara Larsson)                                               ,Clean Bandit     ,25/04/2017,gb
2,Shape of You                                                                ,Ed Sheeran       ,25/04/2017,gb
3,Galway Girl                                                                 ,Ed Sheeran       ,25/04/2017,gb
4,Passionfruit                                                                ,Drake            ,25/04/2017,gb
5,HUMBLE.                                                                     ,Kendrick Lamar   ,25/04/2017,gb
6,Stay (with Alessia Cara)                                                    ,Zedd             ,25/04/2017,gb
7,Swalla (feat. Nicki Minaj & Ty Dolla $ign)                                  ,Jason Derulo     ,25/04/2017,gb
8,Solo Dance                                                                  ,Martin Jensen    ,25/04/2017,gb
9,Mask Off                                                                    ,Future           ,25/04/2017,gb
10,Something Just Like This                                                    ,The Chainsmokers ,25/04/2017,gb
1,Symphony (feat. Zara Larsson)                                               ,Clean Bandit     ,26/04/2017,gb
2,Shape of You                                                                ,Ed Sheeran       ,26/04/2017,gb
3,Passionfruit                                                                ,Drake            ,26/04/2017,gb
4,Galway Girl                                                                 ,Ed Sheeran       ,26/04/2017,gb
5,HUMBLE.                                                                     ,Kendrick Lamar   ,26/04/2017,gb
6,Stay (with Alessia Cara)                                                    ,Zedd             ,26/04/2017,gb
7,Swalla (feat. Nicki Minaj & Ty Dolla $ign)                                  ,Jason Derulo     ,26/04/2017,gb
8,Solo Dance                                                                  ,Martin Jensen    ,26/04/2017,gb
9,Mask Off                                                                    ,Future           ,26/04/2017,gb
10,Something Just Like This                                                    ,The Chainsmokers ,26/04/2017,gb
1,Symphony (feat. Zara Larsson)                                               ,Clean Bandit     ,27/04/2017,gb
2,Shape of You                                                                ,Ed Sheeran       ,27/04/2017,gb
3,Passionfruit                                                                ,Drake            ,27/04/2017,gb
4,Galway Girl                                                                 ,Ed Sheeran       ,27/04/2017,gb
5,HUMBLE.                                                                     ,Kendrick Lamar   ,27/04/2017,gb
6,Stay (with Alessia Cara)                                                    ,Zedd             ,27/04/2017,gb
7,Swalla (feat. Nicki Minaj & Ty Dolla $ign)                                  ,Jason Derulo     ,27/04/2017,gb
8,Solo Dance                                                                  ,Martin Jensen    ,27/04/2017,gb
9,Mask Off                                                                    ,Future           ,27/04/2017,gb
10,Something Just Like This                                                    ,The Chainsmokers ,27/04/2017,gb
1,Symphony (feat. Zara Larsson)                                               ,Clean Bandit     ,28/04/2017,gb
2,Shape of You                                                                ,Ed Sheeran       ,28/04/2017,gb
3,Passionfruit                                                                ,Drake            ,28/04/2017,gb
4,Galway Girl                                                                 ,Ed Sheeran       ,28/04/2017,gb
5,HUMBLE.                                                                     ,Kendrick Lamar   ,28/04/2017,gb
