Position,Track Name,Artist,Date,Country
1,Shape of You                                                                ,Ed Sheeran       ,05/03/2017,ca
2,It Ain't Me (with Selena Gomez)                                             ,Kygo             ,05/03/2017,ca
3,Castle on the Hill                                                          ,Ed Sheeran       ,05/03/2017,ca
4,Galway Girl                                                                 ,Ed Sheeran       ,05/03/2017,ca
5,Something Just Like This                                                    ,The Chainsmokers ,05/03/2017,ca
6,Paris                                                                       ,The Chainsmokers ,05/03/2017,ca
7,Perfect                                                                     ,Ed Sheeran       ,05/03/2017,ca
8,Stay (with Alessia Cara)                                                    ,Zedd             ,05/03/2017,ca
9,I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,05/03/2017,ca
10,Dive                                                                        ,Ed Sheeran       ,05/03/2017,ca
1,Shape of You                                                                ,Ed Sheeran       ,06/03/2017,ca
2,It Ain't Me (with Selena Gomez)                                             ,Kygo             ,06/03/2017,ca
3,Galway Girl                                                                 ,Ed Sheeran       ,06/03/2017,ca
4,Castle on the Hill                                                          ,Ed Sheeran       ,06/03/2017,ca
5,Something Just Like This                                                    ,The Chainsmokers ,06/03/2017,ca
6,Perfect                                                                     ,Ed Sheeran       ,06/03/2017,ca
7,Dive                                                                        ,Ed Sheeran       ,06/03/2017,ca
8,Happier                                                                     ,Ed Sheeran       ,06/03/2017,ca
9,Stay (with Alessia Cara)                                                    ,Zedd             ,06/03/2017,ca
10,Paris                                                                       ,The Chainsmokers ,06/03/2017,ca
1,Shape of You                                                                ,Ed Sheeran       ,07/03/2017,ca
2,It Ain't Me (with Selena Gomez)                                             ,Kygo             ,07/03/2017,ca
3,Galway Girl                                                                 ,Ed Sheeran       ,07/03/2017,ca
4,Castle on the Hill                                                          ,Ed Sheeran       ,07/03/2017,ca
5,Something Just Like This                                                    ,The Chainsmokers ,07/03/2017,ca
6,Stay (with Alessia Cara)                                                    ,Zedd             ,07/03/2017,ca
7,Perfect                                                                     ,Ed Sheeran       ,07/03/2017,ca
8,Paris                                                                       ,The Chainsmokers ,07/03/2017,ca
9,Happier                                                                     ,Ed Sheeran       ,07/03/2017,ca
10,Dive                                                                        ,Ed Sheeran       ,07/03/2017,ca
1,Shape of You                                                                ,Ed Sheeran       ,08/03/2017,ca
2,It Ain't Me (with Selena Gomez)                                             ,Kygo             ,08/03/2017,ca
3,Galway Girl                                                                 ,Ed Sheeran       ,08/03/2017,ca
4,Castle on the Hill                                                          ,Ed Sheeran       ,08/03/2017,ca
5,Something Just Like This                                                    ,The Chainsmokers ,08/03/2017,ca
6,Mask Off                                                                    ,Future           ,08/03/2017,ca
7,Stay (with Alessia Cara)                                                    ,Zedd             ,08/03/2017,ca
8,Perfect                                                                     ,Ed Sheeran       ,08/03/2017,ca
9,Paris                                                                       ,The Chainsmokers ,08/03/2017,ca
10,Dive                                                                        ,Ed Sheeran       ,08/03/2017,ca
1,Shape of You                                                                ,Ed Sheeran       ,09/03/2017,ca
2,It Ain't Me (with Selena Gomez)                                             ,Kygo             ,09/03/2017,ca
3,Galway Girl                                                                 ,Ed Sheeran       ,09/03/2017,ca
4,Castle on the Hill                                                          ,Ed Sheeran       ,09/03/2017,ca
5,Something Just Like This                                                    ,The Chainsmokers ,09/03/2017,ca
6,Mask Off                                                                    ,Future           ,09/03/2017,ca
7,Stay (with Alessia Cara)                                                    ,Zedd             ,09/03/2017,ca
8,Paris                                                                       ,The Chainsmokers ,09/03/2017,ca
9,Perfect                                                                     ,Ed Sheeran       ,09/03/2017,ca
10,I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,09/03/2017,ca
1,Shape of You                                                                ,Ed Sheeran       ,10/03/2017,ca
2,It Ain't Me (with Selena Gomez)                                             ,Kygo             ,10/03/2017,ca
3,Mask Off                                                                    ,Future           ,10/03/2017,ca
4,Galway Girl                                                                 ,Ed Sheeran       ,10/03/2017,ca
5,Something Just Like This                                                    ,The Chainsmokers ,10/03/2017,ca
6,Castle on the Hill                                                          ,Ed Sheeran       ,10/03/2017,ca
7,Stay (with Alessia Cara)                                                    ,Zedd             ,10/03/2017,ca
8,Paris                                                                       ,The Chainsmokers ,10/03/2017,ca
9,I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,10/03/2017,ca
10,iSpy (feat. Lil Yachty)                                                     ,KYLE             ,10/03/2017,ca
1,Shape of You                                                                ,Ed Sheeran       ,11/03/2017,ca
2,It Ain't Me (with Selena Gomez)                                             ,Kygo             ,11/03/2017,ca
3,Mask Off                                                                    ,Future           ,11/03/2017,ca
4,Something Just Like This                                                    ,The Chainsmokers ,11/03/2017,ca
5,Galway Girl                                                                 ,Ed Sheeran       ,11/03/2017,ca
6,Paris                                                                       ,The Chainsmokers ,11/03/2017,ca
7,Castle on the Hill                                                          ,Ed Sheeran       ,11/03/2017,ca
8,Stay (with Alessia Cara)                                                    ,Zedd             ,11/03/2017,ca
9,I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,11/03/2017,ca
10,iSpy (feat. Lil Yachty)                                                     ,KYLE             ,11/03/2017,ca
1,Shape of You                                                                ,Ed Sheeran       ,12/03/2017,ca
2,It Ain't Me (with Selena Gomez)                                             ,Kygo             ,12/03/2017,ca
3,Mask Off                                                                    ,Future           ,12/03/2017,ca
4,Something Just Like This                                                    ,The Chainsmokers ,12/03/2017,ca
5,Galway Girl                                                                 ,Ed Sheeran       ,12/03/2017,ca
6,Stay (with Alessia Cara)                                                    ,Zedd             ,12/03/2017,ca
7,Paris                                                                       ,The Chainsmokers ,12/03/2017,ca
8,Castle on the Hill                                                          ,Ed Sheeran       ,12/03/2017,ca
9,I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,12/03/2017,ca
10,That's What I Like                                                          ,Bruno Mars       ,12/03/2017,ca
1,Shape of You                                                                ,Ed Sheeran       ,13/03/2017,ca
2,It Ain't Me (with Selena Gomez)                                             ,Kygo             ,13/03/2017,ca
3,Mask Off                                                                    ,Future           ,13/03/2017,ca
4,Something Just Like This                                                    ,The Chainsmokers ,13/03/2017,ca
5,Galway Girl                                                                 ,Ed Sheeran       ,13/03/2017,ca
6,Stay (with Alessia Cara)                                                    ,Zedd             ,13/03/2017,ca
7,Paris                                                                       ,The Chainsmokers ,13/03/2017,ca
8,Castle on the Hill                                                          ,Ed Sheeran       ,13/03/2017,ca
9,That's What I Like                                                          ,Bruno Mars       ,13/03/2017,ca
10,I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,13/03/2017,ca
1,Shape of You                                                                ,Ed Sheeran       ,14/03/2017,ca
2,It Ain't Me (with Selena Gomez)                                             ,Kygo             ,14/03/2017,ca
3,Mask Off                                                                    ,Future           ,14/03/2017,ca
4,Something Just Like This                                                    ,The Chainsmokers ,14/03/2017,ca
5,Stay (with Alessia Cara)                                                    ,Zedd             ,14/03/2017,ca
6,Galway Girl                                                                 ,Ed Sheeran       ,14/03/2017,ca
7,Paris                                                                       ,The Chainsmokers ,14/03/2017,ca
8,That's What I Like                                                          ,Bruno Mars       ,14/03/2017,ca
9,Castle on the Hill                                                          ,Ed Sheeran       ,14/03/2017,ca
10,I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,14/03/2017,ca
1,Shape of You                                                                ,Ed Sheeran       ,15/03/2017,ca
2,It Ain't Me (with Selena Gomez)                                             ,Kygo             ,15/03/2017,ca
3,Mask Off                                                                    ,Future           ,15/03/2017,ca
4,Something Just Like This                                                    ,The Chainsmokers ,15/03/2017,ca
5,Stay (with Alessia Cara)                                                    ,Zedd             ,15/03/2017,ca
6,Galway Girl                                                                 ,Ed Sheeran       ,15/03/2017,ca
7,Paris                                                                       ,The Chainsmokers ,15/03/2017,ca
8,That's What I Like                                                          ,Bruno Mars       ,15/03/2017,ca
9,I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,15/03/2017,ca
10,Castle on the Hill                                                          ,Ed Sheeran       ,15/03/2017,ca
1,Shape of You                                                                ,Ed Sheeran       ,16/03/2017,ca
2,It Ain't Me (with Selena Gomez)                                             ,Kygo             ,16/03/2017,ca
3,Mask Off                                                                    ,Future           ,16/03/2017,ca
4,Something Just Like This                                                    ,The Chainsmokers ,16/03/2017,ca
5,Stay (with Alessia Cara)                                                    ,Zedd             ,16/03/2017,ca
6,Galway Girl                                                                 ,Ed Sheeran       ,16/03/2017,ca
7,Paris                                                                       ,The Chainsmokers ,16/03/2017,ca
8,That's What I Like                                                          ,Bruno Mars       ,16/03/2017,ca
9,I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,16/03/2017,ca
10,Slide                                                                       ,Calvin Harris    ,16/03/2017,ca
1,Shape of You                                                                ,Ed Sheeran       ,17/03/2017,ca
2,It Ain't Me (with Selena Gomez)                                             ,Kygo             ,17/03/2017,ca
3,Mask Off                                                                    ,Future           ,17/03/2017,ca
4,Galway Girl                                                                 ,Ed Sheeran       ,17/03/2017,ca
5,Something Just Like This                                                    ,The Chainsmokers ,17/03/2017,ca
6,Stay (with Alessia Cara)                                                    ,Zedd             ,17/03/2017,ca
7,Paris                                                                       ,The Chainsmokers ,17/03/2017,ca
8,That's What I Like                                                          ,Bruno Mars       ,17/03/2017,ca
9,I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,17/03/2017,ca
10,Slide                                                                       ,Calvin Harris    ,17/03/2017,ca
1,Shape of You                                                                ,Ed Sheeran       ,18/03/2017,ca
2,It Ain't Me (with Selena Gomez)                                             ,Kygo             ,18/03/2017,ca
3,Mask Off                                                                    ,Future           ,18/03/2017,ca
4,Something Just Like This                                                    ,The Chainsmokers ,18/03/2017,ca
5,Stay (with Alessia Cara)                                                    ,Zedd             ,18/03/2017,ca
6,Paris                                                                       ,The Chainsmokers ,18/03/2017,ca
7,Galway Girl                                                                 ,Ed Sheeran       ,18/03/2017,ca
8,That's What I Like                                                          ,Bruno Mars       ,18/03/2017,ca
9,I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,18/03/2017,ca
10,Slide                                                                       ,Calvin Harris    ,18/03/2017,ca
1,Passionfruit                                                                ,Drake            ,19/03/2017,ca
2,Free Smoke                                                                  ,Drake            ,19/03/2017,ca
3,No Long Talk                                                                ,Drake            ,19/03/2017,ca
4,Portland                                                                    ,Drake            ,19/03/2017,ca
5,Blem                                                                        ,Drake            ,19/03/2017,ca
6,Gyalchester                                                                 ,Drake            ,19/03/2017,ca
7,Get It Together                                                             ,Drake            ,19/03/2017,ca
8,Madiba Riddim                                                               ,Drake            ,19/03/2017,ca
9,Shape of You                                                                ,Ed Sheeran       ,19/03/2017,ca
10,Jorja Interlude                                                             ,Drake            ,19/03/2017,ca
1,Passionfruit                                                                ,Drake            ,20/03/2017,ca
2,Portland                                                                    ,Drake            ,20/03/2017,ca
3,Blem                                                                        ,Drake            ,20/03/2017,ca
4,Free Smoke                                                                  ,Drake            ,20/03/2017,ca
5,No Long Talk                                                                ,Drake            ,20/03/2017,ca
6,Gyalchester                                                                 ,Drake            ,20/03/2017,ca
7,Get It Together                                                             ,Drake            ,20/03/2017,ca
8,Madiba Riddim                                                               ,Drake            ,20/03/2017,ca
9,Shape of You                                                                ,Ed Sheeran       ,20/03/2017,ca
10,KMT                                                                         ,Drake            ,20/03/2017,ca
1,Passionfruit                                                                ,Drake            ,21/03/2017,ca
2,Blem                                                                        ,Drake            ,21/03/2017,ca
3,Portland                                                                    ,Drake            ,21/03/2017,ca
4,Gyalchester                                                                 ,Drake            ,21/03/2017,ca
5,Free Smoke                                                                  ,Drake            ,21/03/2017,ca
6,Shape of You                                                                ,Ed Sheeran       ,21/03/2017,ca
7,No Long Talk                                                                ,Drake            ,21/03/2017,ca
8,Get It Together                                                             ,Drake            ,21/03/2017,ca
9,Madiba Riddim                                                               ,Drake            ,21/03/2017,ca
10,Teenage Fever                                                               ,Drake            ,21/03/2017,ca
1,Passionfruit                                                                ,Drake            ,22/03/2017,ca
2,Blem                                                                        ,Drake            ,22/03/2017,ca
3,Portland                                                                    ,Drake            ,22/03/2017,ca
4,Shape of You                                                                ,Ed Sheeran       ,22/03/2017,ca
5,Gyalchester                                                                 ,Drake            ,22/03/2017,ca
6,Free Smoke                                                                  ,Drake            ,22/03/2017,ca
7,No Long Talk                                                                ,Drake            ,22/03/2017,ca
8,Get It Together                                                             ,Drake            ,22/03/2017,ca
9,Madiba Riddim                                                               ,Drake            ,22/03/2017,ca
10,Teenage Fever                                                               ,Drake            ,22/03/2017,ca
1,Passionfruit                                                                ,Drake            ,23/03/2017,ca
2,Blem                                                                        ,Drake            ,23/03/2017,ca
3,Portland                                                                    ,Drake            ,23/03/2017,ca
4,Shape of You                                                                ,Ed Sheeran       ,23/03/2017,ca
5,Gyalchester                                                                 ,Drake            ,23/03/2017,ca
6,Free Smoke                                                                  ,Drake            ,23/03/2017,ca
7,No Long Talk                                                                ,Drake            ,23/03/2017,ca
8,Get It Together                                                             ,Drake            ,23/03/2017,ca
9,Teenage Fever                                                               ,Drake            ,23/03/2017,ca
10,Madiba Riddim                                                               ,Drake            ,23/03/2017,ca
1,Passionfruit                                                                ,Drake            ,24/03/2017,ca
2,Shape of You                                                                ,Ed Sheeran       ,24/03/2017,ca
3,Blem                                                                        ,Drake            ,24/03/2017,ca
4,Portland                                                                    ,Drake            ,24/03/2017,ca
5,Gyalchester                                                                 ,Drake            ,24/03/2017,ca
6,Free Smoke                                                                  ,Drake            ,24/03/2017,ca
7,Mask Off                                                                    ,Future           ,24/03/2017,ca
8,No Long Talk                                                                ,Drake            ,24/03/2017,ca
9,It Ain't Me (with Selena Gomez)                                             ,Kygo             ,24/03/2017,ca
10,Get It Together                                                             ,Drake            ,24/03/2017,ca
1,Passionfruit                                                                ,Drake            ,25/03/2017,ca
2,Shape of You                                                                ,Ed Sheeran       ,25/03/2017,ca
3,Blem                                                                        ,Drake            ,25/03/2017,ca
4,Portland                                                                    ,Drake            ,25/03/2017,ca
5,Gyalchester                                                                 ,Drake            ,25/03/2017,ca
6,Mask Off                                                                    ,Future           ,25/03/2017,ca
7,It Ain't Me (with Selena Gomez)                                             ,Kygo             ,25/03/2017,ca
8,Free Smoke                                                                  ,Drake            ,25/03/2017,ca
9,No Long Talk                                                                ,Drake            ,25/03/2017,ca
10,Something Just Like This                                                    ,The Chainsmokers ,25/03/2017,ca
1,Passionfruit                                                                ,Drake            ,26/03/2017,ca
2,Shape of You                                                                ,Ed Sheeran       ,26/03/2017,ca
3,Blem                                                                        ,Drake            ,26/03/2017,ca
4,Portland                                                                    ,Drake            ,26/03/2017,ca
5,Mask Off                                                                    ,Future           ,26/03/2017,ca
6,It Ain't Me (with Selena Gomez)                                             ,Kygo             ,26/03/2017,ca
7,Gyalchester                                                                 ,Drake            ,26/03/2017,ca
8,Stay (with Alessia Cara)                                                    ,Zedd             ,26/03/2017,ca
9,That's What I Like                                                          ,Bruno Mars       ,26/03/2017,ca
10,Something Just Like This                                                    ,The Chainsmokers ,26/03/2017,ca
1,Passionfruit                                                                ,Drake            ,27/03/2017,ca
2,Shape of You                                                                ,Ed Sheeran       ,27/03/2017,ca
3,Blem                                                                        ,Drake            ,27/03/2017,ca
4,Portland                                                                    ,Drake            ,27/03/2017,ca
5,Mask Off                                                                    ,Future           ,27/03/2017,ca
6,It Ain't Me (with Selena Gomez)                                             ,Kygo             ,27/03/2017,ca
7,Gyalchester                                                                 ,Drake            ,27/03/2017,ca
8,Stay (with Alessia Cara)                                                    ,Zedd             ,27/03/2017,ca
9,That's What I Like                                                          ,Bruno Mars       ,27/03/2017,ca
10,Something Just Like This                                                    ,The Chainsmokers ,27/03/2017,ca
1,Passionfruit                                                                ,Drake            ,28/03/2017,ca
2,Shape of You                                                                ,Ed Sheeran       ,28/03/2017,ca
3,Blem                                                                        ,Drake            ,28/03/2017,ca
4,Portland                                                                    ,Drake            ,28/03/2017,ca
5,Mask Off                                                                    ,Future           ,28/03/2017,ca
6,It Ain't Me (with Selena Gomez)                                             ,Kygo             ,28/03/2017,ca
7,Gyalchester                                                                 ,Drake            ,28/03/2017,ca
8,Stay (with Alessia Cara)                                                    ,Zedd             ,28/03/2017,ca
9,That's What I Like                                                          ,Bruno Mars       ,28/03/2017,ca
10,Something Just Like This                                                    ,The Chainsmokers ,28/03/2017,ca
1,Passionfruit                                                                ,Drake            ,29/03/2017,ca
2,Shape of You                                                                ,Ed Sheeran       ,29/03/2017,ca
3,Blem                                                                        ,Drake            ,29/03/2017,ca
4,Mask Off                                                                    ,Future           ,29/03/2017,ca
5,It Ain't Me (with Selena Gomez)                                             ,Kygo             ,29/03/2017,ca
6,Portland                                                                    ,Drake            ,29/03/2017,ca
7,Stay (with Alessia Cara)                                                    ,Zedd             ,29/03/2017,ca
8,Gyalchester                                                                 ,Drake            ,29/03/2017,ca
9,That's What I Like                                                          ,Bruno Mars       ,29/03/2017,ca
10,Something Just Like This                                                    ,The Chainsmokers ,29/03/2017,ca
1,Passionfruit                                                                ,Drake            ,30/03/2017,ca
2,Shape of You                                                                ,Ed Sheeran       ,30/03/2017,ca
3,Blem                                                                        ,Drake            ,30/03/2017,ca
4,Mask Off                                                                    ,Future           ,30/03/2017,ca
5,It Ain't Me (with Selena Gomez)                                             ,Kygo             ,30/03/2017,ca
6,Portland                                                                    ,Drake            ,30/03/2017,ca
7,Stay (with Alessia Cara)                                                    ,Zedd             ,30/03/2017,ca
8,That's What I Like                                                          ,Bruno Mars       ,30/03/2017,ca
9,Something Just Like This                                                    ,The Chainsmokers ,30/03/2017,ca
10,Gyalchester                                                                 ,Drake            ,30/03/2017,ca
1,Passionfruit                                                                ,Drake            ,31/03/2017,ca
2,Shape of You                                                                ,Ed Sheeran       ,31/03/2017,ca
3,Mask Off                                                                    ,Future           ,31/03/2017,ca
4,HUMBLE.                                                                     ,Kendrick Lamar   ,31/03/2017,ca
5,Blem                                                                        ,Drake            ,31/03/2017,ca
6,It Ain't Me (with Selena Gomez)                                             ,Kygo             ,31/03/2017,ca
7,Portland                                                                    ,Drake            ,31/03/2017,ca
8,Stay (with Alessia Cara)                                                    ,Zedd             ,31/03/2017,ca
9,That's What I Like                                                          ,Bruno Mars       ,31/03/2017,ca
10,Something Just Like This                                                    ,The Chainsmokers ,31/03/2017,ca
1,Shape of You                                                                ,Ed Sheeran       ,01/04/2017,ca
2,Passionfruit                                                                ,Drake            ,01/04/2017,ca
3,HUMBLE.                                                                     ,Kendrick Lamar   ,01/04/2017,ca
4,Mask Off                                                                    ,Future           ,01/04/2017,ca
5,It Ain't Me (with Selena Gomez)                                             ,Kygo             ,01/04/2017,ca
6,Blem                                                                        ,Drake            ,01/04/2017,ca
7,Portland                                                                    ,Drake            ,01/04/2017,ca
8,That's What I Like                                                          ,Bruno Mars       ,01/04/2017,ca
9,Stay (with Alessia Cara)                                                    ,Zedd             ,01/04/2017,ca
10,Something Just Like This                                                    ,The Chainsmokers ,01/04/2017,ca
1,Shape of You                                                                ,Ed Sheeran       ,02/04/2017,ca
2,Passionfruit                                                                ,Drake            ,02/04/2017,ca
3,HUMBLE.                                                                     ,Kendrick Lamar   ,02/04/2017,ca
4,Mask Off                                                                    ,Future           ,02/04/2017,ca
5,It Ain't Me (with Selena Gomez)                                             ,Kygo             ,02/04/2017,ca
6,Blem                                                                        ,Drake            ,02/04/2017,ca
7,That's What I Like                                                          ,Bruno Mars       ,02/04/2017,ca
8,Stay (with Alessia Cara)                                                    ,Zedd             ,02/04/2017,ca
9,Portland                                                                    ,Drake            ,02/04/2017,ca
10,Something Just Like This                                                    ,The Chainsmokers ,02/04/2017,ca
1,HUMBLE.                                                                     ,Kendrick Lamar   ,03/04/2017,ca
2,Passionfruit                                                                ,Drake            ,03/04/2017,ca
3,Shape of You                                                                ,Ed Sheeran       ,03/04/2017,ca
4,Mask Off                                                                    ,Future           ,03/04/2017,ca
5,It Ain't Me (with Selena Gomez)                                             ,Kygo             ,03/04/2017,ca
6,Stay (with Alessia Cara)                                                    ,Zedd             ,03/04/2017,ca
7,Blem                                                                        ,Drake            ,03/04/2017,ca
8,Portland                                                                    ,Drake            ,03/04/2017,ca
9,That's What I Like                                                          ,Bruno Mars       ,03/04/2017,ca
10,Something Just Like This                                                    ,The Chainsmokers ,03/04/2017,ca
1,HUMBLE.                                                                     ,Kendrick Lamar   ,04/04/2017,ca
2,Passionfruit                                                                ,Drake            ,04/04/2017,ca
3,Shape of You                                                                ,Ed Sheeran       ,04/04/2017,ca
4,Mask Off                                                                    ,Future           ,04/04/2017,ca
5,It Ain't Me (with Selena Gomez)                                             ,Kygo             ,04/04/2017,ca
6,Stay (with Alessia Cara)                                                    ,Zedd             ,04/04/2017,ca
7,Portland                                                                    ,Drake            ,04/04/2017,ca
8,That's What I Like                                                          ,Bruno Mars       ,04/04/2017,ca
9,Blem                                                                        ,Drake            ,04/04/2017,ca
10,Something Just Like This                                                    ,The Chainsmokers ,04/04/2017,ca
1,HUMBLE.                                                                     ,Kendrick Lamar   ,05/04/2017,ca
2,Passionfruit                                                                ,Drake            ,05/04/2017,ca
3,Shape of You                                                                ,Ed Sheeran       ,05/04/2017,ca
4,Mask Off                                                                    ,Future           ,05/04/2017,ca
5,It Ain't Me (with Selena Gomez)                                             ,Kygo             ,05/04/2017,ca
6,Stay (with Alessia Cara)                                                    ,Zedd             ,05/04/2017,ca
7,Portland                                                                    ,Drake            ,05/04/2017,ca
8,That's What I Like                                                          ,Bruno Mars       ,05/04/2017,ca
9,Something Just Like This                                                    ,The Chainsmokers ,05/04/2017,ca
10,Blem                                                                        ,Drake            ,05/04/2017,ca
1,HUMBLE.                                                                     ,Kendrick Lamar   ,06/04/2017,ca
2,Shape of You                                                                ,Ed Sheeran       ,06/04/2017,ca
3,Passionfruit                                                                ,Drake            ,06/04/2017,ca
4,Mask Off                                                                    ,Future           ,06/04/2017,ca
5,It Ain't Me (with Selena Gomez)                                             ,Kygo             ,06/04/2017,ca
6,Stay (with Alessia Cara)                                                    ,Zedd             ,06/04/2017,ca
7,That's What I Like                                                          ,Bruno Mars       ,06/04/2017,ca
8,Portland                                                                    ,Drake            ,06/04/2017,ca
9,Something Just Like This                                                    ,The Chainsmokers ,06/04/2017,ca
10,Blem                                                                        ,Drake            ,06/04/2017,ca
1,HUMBLE.                                                                     ,Kendrick Lamar   ,07/04/2017,ca
2,Shape of You                                                                ,Ed Sheeran       ,07/04/2017,ca
3,Passionfruit                                                                ,Drake            ,07/04/2017,ca
4,Mask Off                                                                    ,Future           ,07/04/2017,ca
5,Something Just Like This                                                    ,The Chainsmokers ,07/04/2017,ca
6,It Ain't Me (with Selena Gomez)                                             ,Kygo             ,07/04/2017,ca
7,Paris                                                                       ,The Chainsmokers ,07/04/2017,ca
8,Stay (with Alessia Cara)                                                    ,Zedd             ,07/04/2017,ca
9,That's What I Like                                                          ,Bruno Mars       ,07/04/2017,ca
10,Portland                                                                    ,Drake            ,07/04/2017,ca
1,Shape of You                                                                ,Ed Sheeran       ,08/04/2017,ca
2,HUMBLE.                                                                     ,Kendrick Lamar   ,08/04/2017,ca
3,Passionfruit                                                                ,Drake            ,08/04/2017,ca
4,Mask Off                                                                    ,Future           ,08/04/2017,ca
5,Something Just Like This                                                    ,The Chainsmokers ,08/04/2017,ca
6,Paris                                                                       ,The Chainsmokers ,08/04/2017,ca
7,It Ain't Me (with Selena Gomez)                                             ,Kygo             ,08/04/2017,ca
8,That's What I Like                                                          ,Bruno Mars       ,08/04/2017,ca
9,Stay (with Alessia Cara)                                                    ,Zedd             ,08/04/2017,ca
10,Portland                                                                    ,Drake            ,08/04/2017,ca
1,Shape of You                                                                ,Ed Sheeran       ,09/04/2017,ca
2,HUMBLE.                                                                     ,Kendrick Lamar   ,09/04/2017,ca
3,Passionfruit                                                                ,Drake            ,09/04/2017,ca
4,Mask Off                                                                    ,Future           ,09/04/2017,ca
5,Something Just Like This                                                    ,The Chainsmokers ,09/04/2017,ca
6,It Ain't Me (with Selena Gomez)                                             ,Kygo             ,09/04/2017,ca
7,Paris                                                                       ,The Chainsmokers ,09/04/2017,ca
8,That's What I Like                                                          ,Bruno Mars       ,09/04/2017,ca
9,Stay (with Alessia Cara)                                                    ,Zedd             ,09/04/2017,ca
10,Portland                                                                    ,Drake            ,09/04/2017,ca
1,HUMBLE.                                                                     ,Kendrick Lamar   ,10/04/2017,ca
2,Mask Off                                                                    ,Future           ,10/04/2017,ca
3,Shape of You                                                                ,Ed Sheeran       ,10/04/2017,ca
4,Passionfruit                                                                ,Drake            ,10/04/2017,ca
5,Something Just Like This                                                    ,The Chainsmokers ,10/04/2017,ca
6,It Ain't Me (with Selena Gomez)                                             ,Kygo             ,10/04/2017,ca
7,Stay (with Alessia Cara)                                                    ,Zedd             ,10/04/2017,ca
8,Paris                                                                       ,The Chainsmokers ,10/04/2017,ca
9,That's What I Like                                                          ,Bruno Mars       ,10/04/2017,ca
10,Portland                                                                    ,Drake            ,10/04/2017,ca
1,HUMBLE.                                                                     ,Kendrick Lamar   ,11/04/2017,ca
2,Mask Off                                                                    ,Future           ,11/04/2017,ca
3,Shape of You                                                                ,Ed Sheeran       ,11/04/2017,ca
4,Passionfruit                                                                ,Drake            ,11/04/2017,ca
5,Something Just Like This                                                    ,The Chainsmokers ,11/04/2017,ca
6,It Ain't Me (with Selena Gomez)                                             ,Kygo             ,11/04/2017,ca
7,Stay (with Alessia Cara)                                                    ,Zedd             ,11/04/2017,ca
8,That's What I Like                                                          ,Bruno Mars       ,11/04/2017,ca
9,XO TOUR Llif3                                                               ,Lil Uzi Vert     ,11/04/2017,ca
10,Paris                                                                       ,The Chainsmokers ,11/04/2017,ca
1,HUMBLE.                                                                     ,Kendrick Lamar   ,12/04/2017,ca
2,Mask Off                                                                    ,Future           ,12/04/2017,ca
3,Shape of You                                                                ,Ed Sheeran       ,12/04/2017,ca
4,Passionfruit                                                                ,Drake            ,12/04/2017,ca
5,Something Just Like This                                                    ,The Chainsmokers ,12/04/2017,ca
6,It Ain't Me (with Selena Gomez)                                             ,Kygo             ,12/04/2017,ca
7,Stay (with Alessia Cara)                                                    ,Zedd             ,12/04/2017,ca
8,That's What I Like                                                          ,Bruno Mars       ,12/04/2017,ca
9,XO TOUR Llif3                                                               ,Lil Uzi Vert     ,12/04/2017,ca
10,Paris                                                                       ,The Chainsmokers ,12/04/2017,ca
1,HUMBLE.                                                                     ,Kendrick Lamar   ,13/04/2017,ca
2,Mask Off                                                                    ,Future           ,13/04/2017,ca
3,Shape of You                                                                ,Ed Sheeran       ,13/04/2017,ca
4,Passionfruit                                                                ,Drake            ,13/04/2017,ca
5,Something Just Like This                                                    ,The Chainsmokers ,13/04/2017,ca
6,It Ain't Me (with Selena Gomez)                                             ,Kygo             ,13/04/2017,ca
7,Stay (with Alessia Cara)                                                    ,Zedd             ,13/04/2017,ca
8,That's What I Like                                                          ,Bruno Mars       ,13/04/2017,ca
9,XO TOUR Llif3                                                               ,Lil Uzi Vert     ,13/04/2017,ca
10,Paris                                                                       ,The Chainsmokers ,13/04/2017,ca
1,HUMBLE.                                                                     ,Kendrick Lamar   ,14/04/2017,ca
2,DNA.                                                                        ,Kendrick Lamar   ,14/04/2017,ca
3,LOYALTY. FEAT. RIHANNA.                                                     ,Kendrick Lamar   ,14/04/2017,ca
4,ELEMENT.                                                                    ,Kendrick Lamar   ,14/04/2017,ca
5,Shape of You                                                                ,Ed Sheeran       ,14/04/2017,ca
6,YAH.                                                                        ,Kendrick Lamar   ,14/04/2017,ca
