Position,Track Name,Artist,Date,Country
1,La Varrio (El Barrio)                                                       ,Gilli            ,07/04/2017,dk
2,De Snakker                                                                  ,NODE             ,07/04/2017,dk
3,Shape of You                                                                ,Ed Sheeran       ,07/04/2017,dk
4,Galway Girl                                                                 ,Ed Sheeran       ,07/04/2017,dk
5,Passionfruit                                                                ,Drake            ,07/04/2017,dk
6,Issues                                                                      ,Julia Michaels   ,07/04/2017,dk
7,Mask Off                                                                    ,Future           ,07/04/2017,dk
8,Deja Vu                                                                     ,Scarlet Pleasure ,07/04/2017,dk
9,Skejsen                                                                     ,Molo             ,07/04/2017,dk
10,It Ain't Me (with Selena Gomez)                                             ,Kygo             ,07/04/2017,dk
1,La Varrio (El Barrio)                                                       ,Gilli            ,08/04/2017,dk
2,Shape of You                                                                ,Ed Sheeran       ,08/04/2017,dk
3,De Snakker                                                                  ,NODE             ,08/04/2017,dk
4,Galway Girl                                                                 ,Ed Sheeran       ,08/04/2017,dk
5,Passionfruit                                                                ,Drake            ,08/04/2017,dk
6,Issues                                                                      ,Julia Michaels   ,08/04/2017,dk
7,Deja Vu                                                                     ,Scarlet Pleasure ,08/04/2017,dk
8,Mask Off                                                                    ,Future           ,08/04/2017,dk
9,Skejsen                                                                     ,Molo             ,08/04/2017,dk
10,Slide                                                                       ,Calvin Harris    ,08/04/2017,dk
1,La Varrio (El Barrio)                                                       ,Gilli            ,09/04/2017,dk
2,Shape of You                                                                ,Ed Sheeran       ,09/04/2017,dk
3,De Snakker                                                                  ,NODE             ,09/04/2017,dk
4,Galway Girl                                                                 ,Ed Sheeran       ,09/04/2017,dk
5,Passionfruit                                                                ,Drake            ,09/04/2017,dk
6,Issues                                                                      ,Julia Michaels   ,09/04/2017,dk
7,Mask Off                                                                    ,Future           ,09/04/2017,dk
8,Deja Vu                                                                     ,Scarlet Pleasure ,09/04/2017,dk
9,Skejsen                                                                     ,Molo             ,09/04/2017,dk
10,It Ain't Me (with Selena Gomez)                                             ,Kygo             ,09/04/2017,dk
1,La Varrio (El Barrio)                                                       ,Gilli            ,10/04/2017,dk
2,Shape of You                                                                ,Ed Sheeran       ,10/04/2017,dk
3,De Snakker                                                                  ,NODE             ,10/04/2017,dk
4,Galway Girl                                                                 ,Ed Sheeran       ,10/04/2017,dk
5,Passionfruit                                                                ,Drake            ,10/04/2017,dk
6,Issues                                                                      ,Julia Michaels   ,10/04/2017,dk
7,Mask Off                                                                    ,Future           ,10/04/2017,dk
8,Deja Vu                                                                     ,Scarlet Pleasure ,10/04/2017,dk
9,Skejsen                                                                     ,Molo             ,10/04/2017,dk
10,It Ain't Me (with Selena Gomez)                                             ,Kygo             ,10/04/2017,dk
1,La Varrio (El Barrio)                                                       ,Gilli            ,11/04/2017,dk
2,Shape of You                                                                ,Ed Sheeran       ,11/04/2017,dk
3,De Snakker                                                                  ,NODE             ,11/04/2017,dk
4,Galway Girl                                                                 ,Ed Sheeran       ,11/04/2017,dk
5,Passionfruit                                                                ,Drake            ,11/04/2017,dk
6,Issues                                                                      ,Julia Michaels   ,11/04/2017,dk
7,Mask Off                                                                    ,Future           ,11/04/2017,dk
8,Deja Vu                                                                     ,Scarlet Pleasure ,11/04/2017,dk
9,Skejsen                                                                     ,Molo             ,11/04/2017,dk
10,It Ain't Me (with Selena Gomez)                                             ,Kygo             ,11/04/2017,dk
1,La Varrio (El Barrio)                                                       ,Gilli            ,12/04/2017,dk
2,Shape of You                                                                ,Ed Sheeran       ,12/04/2017,dk
3,De Snakker                                                                  ,NODE             ,12/04/2017,dk
4,Galway Girl                                                                 ,Ed Sheeran       ,12/04/2017,dk
5,Passionfruit                                                                ,Drake            ,12/04/2017,dk
6,Issues                                                                      ,Julia Michaels   ,12/04/2017,dk
7,Mask Off                                                                    ,Future           ,12/04/2017,dk
8,Deja Vu                                                                     ,Scarlet Pleasure ,12/04/2017,dk
9,Skejsen                                                                     ,Molo             ,12/04/2017,dk
10,It Ain't Me (with Selena Gomez)                                             ,Kygo             ,12/04/2017,dk
1,La Varrio (El Barrio)                                                       ,Gilli            ,13/04/2017,dk
2,Shape of You                                                                ,Ed Sheeran       ,13/04/2017,dk
3,De Snakker                                                                  ,NODE             ,13/04/2017,dk
4,Galway Girl                                                                 ,Ed Sheeran       ,13/04/2017,dk
5,Passionfruit                                                                ,Drake            ,13/04/2017,dk
6,Issues                                                                      ,Julia Michaels   ,13/04/2017,dk
7,Deja Vu                                                                     ,Scarlet Pleasure ,13/04/2017,dk
8,Mask Off                                                                    ,Future           ,13/04/2017,dk
9,Skejsen                                                                     ,Molo             ,13/04/2017,dk
10,It Ain't Me (with Selena Gomez)                                             ,Kygo             ,13/04/2017,dk
1,La Varrio (El Barrio)                                                       ,Gilli            ,14/04/2017,dk
2,Shape of You                                                                ,Ed Sheeran       ,14/04/2017,dk
3,De Snakker                                                                  ,NODE             ,14/04/2017,dk
4,Galway Girl                                                                 ,Ed Sheeran       ,14/04/2017,dk
5,Passionfruit                                                                ,Drake            ,14/04/2017,dk
6,Issues                                                                      ,Julia Michaels   ,14/04/2017,dk
7,Skejsen                                                                     ,Molo             ,14/04/2017,dk
8,Deja Vu                                                                     ,Scarlet Pleasure ,14/04/2017,dk
9,Mask Off                                                                    ,Future           ,14/04/2017,dk
10,It Ain't Me (with Selena Gomez)                                             ,Kygo             ,14/04/2017,dk
1,La Varrio (El Barrio)                                                       ,Gilli            ,15/04/2017,dk
2,Shape of You                                                                ,Ed Sheeran       ,15/04/2017,dk
3,De Snakker                                                                  ,NODE             ,15/04/2017,dk
4,Galway Girl                                                                 ,Ed Sheeran       ,15/04/2017,dk
5,Passionfruit                                                                ,Drake            ,15/04/2017,dk
6,Issues                                                                      ,Julia Michaels   ,15/04/2017,dk
7,Deja Vu                                                                     ,Scarlet Pleasure ,15/04/2017,dk
8,Skejsen                                                                     ,Molo             ,15/04/2017,dk
9,Mask Off                                                                    ,Future           ,15/04/2017,dk
10,It Ain't Me (with Selena Gomez)                                             ,Kygo             ,15/04/2017,dk
1,La Varrio (El Barrio)                                                       ,Gilli            ,16/04/2017,dk
2,Shape of You                                                                ,Ed Sheeran       ,16/04/2017,dk
3,De Snakker                                                                  ,NODE             ,16/04/2017,dk
4,Galway Girl                                                                 ,Ed Sheeran       ,16/04/2017,dk
5,Issues                                                                      ,Julia Michaels   ,16/04/2017,dk
6,Passionfruit                                                                ,Drake            ,16/04/2017,dk
7,Deja Vu                                                                     ,Scarlet Pleasure ,16/04/2017,dk
8,Skejsen                                                                     ,Molo             ,16/04/2017,dk
9,Mask Off                                                                    ,Future           ,16/04/2017,dk
10,It Ain't Me (with Selena Gomez)                                             ,Kygo             ,16/04/2017,dk
1,Shape of You                                                                ,Ed Sheeran       ,17/04/2017,dk
2,La Varrio (El Barrio)                                                       ,Gilli            ,17/04/2017,dk
3,Issues                                                                      ,Julia Michaels   ,17/04/2017,dk
4,Galway Girl                                                                 ,Ed Sheeran       ,17/04/2017,dk
5,De Snakker                                                                  ,NODE             ,17/04/2017,dk
6,Passionfruit                                                                ,Drake            ,17/04/2017,dk
7,Deja Vu                                                                     ,Scarlet Pleasure ,17/04/2017,dk
8,Skejsen                                                                     ,Molo             ,17/04/2017,dk
9,Mask Off                                                                    ,Future           ,17/04/2017,dk
10,It Ain't Me (with Selena Gomez)                                             ,Kygo             ,17/04/2017,dk
1,La Varrio (El Barrio)                                                       ,Gilli            ,18/04/2017,dk
2,De Snakker                                                                  ,NODE             ,18/04/2017,dk
3,Shape of You                                                                ,Ed Sheeran       ,18/04/2017,dk
4,Galway Girl                                                                 ,Ed Sheeran       ,18/04/2017,dk
5,Passionfruit                                                                ,Drake            ,18/04/2017,dk
6,Issues                                                                      ,Julia Michaels   ,18/04/2017,dk
7,Skejsen                                                                     ,Molo             ,18/04/2017,dk
8,Deja Vu                                                                     ,Scarlet Pleasure ,18/04/2017,dk
9,Mask Off                                                                    ,Future           ,18/04/2017,dk
10,HUMBLE.                                                                     ,Kendrick Lamar   ,18/04/2017,dk
1,La Varrio (El Barrio)                                                       ,Gilli            ,19/04/2017,dk
2,Shape of You                                                                ,Ed Sheeran       ,19/04/2017,dk
3,De Snakker                                                                  ,NODE             ,19/04/2017,dk
4,Passionfruit                                                                ,Drake            ,19/04/2017,dk
5,Galway Girl                                                                 ,Ed Sheeran       ,19/04/2017,dk
6,Issues                                                                      ,Julia Michaels   ,19/04/2017,dk
7,Skejsen                                                                     ,Molo             ,19/04/2017,dk
8,Deja Vu                                                                     ,Scarlet Pleasure ,19/04/2017,dk
9,Despacito - Remix                                                           ,Luis Fonsi       ,19/04/2017,dk
10,Mask Off                                                                    ,Future           ,19/04/2017,dk
1,La Varrio (El Barrio)                                                       ,Gilli            ,20/04/2017,dk
2,Despacito - Remix                                                           ,Luis Fonsi       ,20/04/2017,dk
3,Shape of You                                                                ,Ed Sheeran       ,20/04/2017,dk
4,Galway Girl                                                                 ,Ed Sheeran       ,20/04/2017,dk
5,De Snakker                                                                  ,NODE             ,20/04/2017,dk
6,Passionfruit                                                                ,Drake            ,20/04/2017,dk
7,Issues                                                                      ,Julia Michaels   ,20/04/2017,dk
8,Skejsen                                                                     ,Molo             ,20/04/2017,dk
9,Deja Vu                                                                     ,Scarlet Pleasure ,20/04/2017,dk
10,Mask Off                                                                    ,Future           ,20/04/2017,dk
1,Despacito - Remix                                                           ,Luis Fonsi       ,21/04/2017,dk
2,La Varrio (El Barrio)                                                       ,Gilli            ,21/04/2017,dk
3,Shape of You                                                                ,Ed Sheeran       ,21/04/2017,dk
4,De Snakker                                                                  ,NODE             ,21/04/2017,dk
5,Galway Girl                                                                 ,Ed Sheeran       ,21/04/2017,dk
6,Passionfruit                                                                ,Drake            ,21/04/2017,dk
7,Skejsen                                                                     ,Molo             ,21/04/2017,dk
8,Issues                                                                      ,Julia Michaels   ,21/04/2017,dk
9,Mask Off                                                                    ,Future           ,21/04/2017,dk
10,Deja Vu                                                                     ,Scarlet Pleasure ,21/04/2017,dk
1,Despacito - Remix                                                           ,Luis Fonsi       ,22/04/2017,dk
2,Shape of You                                                                ,Ed Sheeran       ,22/04/2017,dk
3,La Varrio (El Barrio)                                                       ,Gilli            ,22/04/2017,dk
4,Galway Girl                                                                 ,Ed Sheeran       ,22/04/2017,dk
5,De Snakker                                                                  ,NODE             ,22/04/2017,dk
6,Passionfruit                                                                ,Drake            ,22/04/2017,dk
7,Issues                                                                      ,Julia Michaels   ,22/04/2017,dk
8,Deja Vu                                                                     ,Scarlet Pleasure ,22/04/2017,dk
9,Skejsen                                                                     ,Molo             ,22/04/2017,dk
10,Mask Off                                                                    ,Future           ,22/04/2017,dk
1,Despacito - Remix                                                           ,Luis Fonsi       ,23/04/2017,dk
2,Shape of You                                                                ,Ed Sheeran       ,23/04/2017,dk
3,Galway Girl                                                                 ,Ed Sheeran       ,23/04/2017,dk
4,Issues                                                                      ,Julia Michaels   ,23/04/2017,dk
5,La Varrio (El Barrio)                                                       ,Gilli            ,23/04/2017,dk
6,Passionfruit                                                                ,Drake            ,23/04/2017,dk
7,De Snakker                                                                  ,NODE             ,23/04/2017,dk
8,Deja Vu                                                                     ,Scarlet Pleasure ,23/04/2017,dk
9,Skejsen                                                                     ,Molo             ,23/04/2017,dk
10,Mask Off                                                                    ,Future           ,23/04/2017,dk
1,Despacito - Remix                                                           ,Luis Fonsi       ,24/04/2017,dk
2,Shape of You                                                                ,Ed Sheeran       ,24/04/2017,dk
3,La Varrio (El Barrio)                                                       ,Gilli            ,24/04/2017,dk
4,De Snakker                                                                  ,NODE             ,24/04/2017,dk
5,Galway Girl                                                                 ,Ed Sheeran       ,24/04/2017,dk
6,Passionfruit                                                                ,Drake            ,24/04/2017,dk
7,Skejsen                                                                     ,Molo             ,24/04/2017,dk
8,Deja Vu                                                                     ,Scarlet Pleasure ,24/04/2017,dk
9,Issues                                                                      ,Julia Michaels   ,24/04/2017,dk
10,Mask Off                                                                    ,Future           ,24/04/2017,dk
1,Despacito - Remix                                                           ,Luis Fonsi       ,25/04/2017,dk
2,Shape of You                                                                ,Ed Sheeran       ,25/04/2017,dk
3,La Varrio (El Barrio)                                                       ,Gilli            ,25/04/2017,dk
4,De Snakker                                                                  ,NODE             ,25/04/2017,dk
5,Galway Girl                                                                 ,Ed Sheeran       ,25/04/2017,dk
6,Passionfruit                                                                ,Drake            ,25/04/2017,dk
7,Deja Vu                                                                     ,Scarlet Pleasure ,25/04/2017,dk
8,Issues                                                                      ,Julia Michaels   ,25/04/2017,dk
9,Skejsen                                                                     ,Molo             ,25/04/2017,dk
10,Mask Off                                                                    ,Future           ,25/04/2017,dk
1,Despacito - Remix                                                           ,Luis Fonsi       ,26/04/2017,dk
2,Shape of You                                                                ,Ed Sheeran       ,26/04/2017,dk
3,La Varrio (El Barrio)                                                       ,Gilli            ,26/04/2017,dk
4,De Snakker                                                                  ,NODE             ,26/04/2017,dk
5,Galway Girl                                                                 ,Ed Sheeran       ,26/04/2017,dk
6,Passionfruit                                                                ,Drake            ,26/04/2017,dk
7,Deja Vu                                                                     ,Scarlet Pleasure ,26/04/2017,dk
8,Issues                                                                      ,Julia Michaels   ,26/04/2017,dk
9,Skejsen                                                                     ,Molo             ,26/04/2017,dk
10,Mask Off                                                                    ,Future           ,26/04/2017,dk
1,Despacito - Remix                                                           ,Luis Fonsi       ,27/04/2017,dk
2,Shape of You                                                                ,Ed Sheeran       ,27/04/2017,dk
3,La Varrio (El Barrio)                                                       ,Gilli            ,27/04/2017,dk
4,De Snakker                                                                  ,NODE             ,27/04/2017,dk
5,Galway Girl                                                                 ,Ed Sheeran       ,27/04/2017,dk
6,Deja Vu                                                                     ,Scarlet Pleasure ,27/04/2017,dk
7,Passionfruit                                                                ,Drake            ,27/04/2017,dk
8,Issues                                                                      ,Julia Michaels   ,27/04/2017,dk
9,Skejsen                                                                     ,Molo             ,27/04/2017,dk
10,There's Nothing Holdin' Me Back                                             ,Shawn Mendes     ,27/04/2017,dk
1,Despacito - Remix                                                           ,Luis Fonsi       ,28/04/2017,dk
2,Shape of You                                                                ,Ed Sheeran       ,28/04/2017,dk
3,De Snakker                                                                  ,NODE             ,28/04/2017,dk
4,La Varrio (El Barrio)                                                       ,Gilli            ,28/04/2017,dk
5,Mamacita                                                                    ,KESI             ,28/04/2017,dk
6,Galway Girl                                                                 ,Ed Sheeran       ,28/04/2017,dk
7,Deja Vu                                                                     ,Scarlet Pleasure ,28/04/2017,dk
8,Passionfruit                                                                ,Drake            ,28/04/2017,dk
9,Skejsen                                                                     ,Molo             ,28/04/2017,dk
10,Issues                                                                      ,Julia Michaels   ,28/04/2017,dk
1,Despacito - Remix                                                           ,Luis Fonsi       ,29/04/2017,dk
2,I'm the One                                                                 ,DJ Khaled        ,29/04/2017,dk
3,Shape of You                                                                ,Ed Sheeran       ,29/04/2017,dk
4,De Snakker                                                                  ,NODE             ,29/04/2017,dk
5,Galway Girl                                                                 ,Ed Sheeran       ,29/04/2017,dk
6,La Varrio (El Barrio)                                                       ,Gilli            ,29/04/2017,dk
7,Deja Vu                                                                     ,Scarlet Pleasure ,29/04/2017,dk
8,Mamacita                                                                    ,KESI             ,29/04/2017,dk
9,Passionfruit                                                                ,Drake            ,29/04/2017,dk
10,Issues                                                                      ,Julia Michaels   ,29/04/2017,dk
1,Despacito - Remix                                                           ,Luis Fonsi       ,30/04/2017,dk
2,I'm the One                                                                 ,DJ Khaled        ,30/04/2017,dk
3,Shape of You                                                                ,Ed Sheeran       ,30/04/2017,dk
4,Galway Girl                                                                 ,Ed Sheeran       ,30/04/2017,dk
5,De Snakker                                                                  ,NODE             ,30/04/2017,dk
6,Mamacita                                                                    ,KESI             ,30/04/2017,dk
7,Deja Vu                                                                     ,Scarlet Pleasure ,30/04/2017,dk
8,La Varrio (El Barrio)                                                       ,Gilli            ,30/04/2017,dk
9,There's Nothing Holdin' Me Back                                             ,Shawn Mendes     ,30/04/2017,dk
10,Passionfruit                                                                ,Drake            ,30/04/2017,dk
1,Despacito - Remix                                                           ,Luis Fonsi       ,01/05/2017,dk
2,I'm the One                                                                 ,DJ Khaled        ,01/05/2017,dk
3,Mamacita                                                                    ,KESI             ,01/05/2017,dk
4,Shape of You                                                                ,Ed Sheeran       ,01/05/2017,dk
5,De Snakker                                                                  ,NODE             ,01/05/2017,dk
6,La Varrio (El Barrio)                                                       ,Gilli            ,01/05/2017,dk
7,Galway Girl                                                                 ,Ed Sheeran       ,01/05/2017,dk
8,There's Nothing Holdin' Me Back                                             ,Shawn Mendes     ,01/05/2017,dk
9,Deja Vu                                                                     ,Scarlet Pleasure ,01/05/2017,dk
10,Passionfruit                                                                ,Drake            ,01/05/2017,dk
1,Despacito - Remix                                                           ,Luis Fonsi       ,02/05/2017,dk
2,I'm the One                                                                 ,DJ Khaled        ,02/05/2017,dk
3,Mamacita                                                                    ,KESI             ,02/05/2017,dk
4,Shape of You                                                                ,Ed Sheeran       ,02/05/2017,dk
5,De Snakker                                                                  ,NODE             ,02/05/2017,dk
6,There's Nothing Holdin' Me Back                                             ,Shawn Mendes     ,02/05/2017,dk
7,La Varrio (El Barrio)                                                       ,Gilli            ,02/05/2017,dk
8,Deja Vu                                                                     ,Scarlet Pleasure ,02/05/2017,dk
9,Galway Girl                                                                 ,Ed Sheeran       ,02/05/2017,dk
10,Passionfruit                                                                ,Drake            ,02/05/2017,dk
1,Despacito - Remix                                                           ,Luis Fonsi       ,03/05/2017,dk
2,I'm the One                                                                 ,DJ Khaled        ,03/05/2017,dk
3,Mamacita                                                                    ,KESI             ,03/05/2017,dk
4,Shape of You                                                                ,Ed Sheeran       ,03/05/2017,dk
5,De Snakker                                                                  ,NODE             ,03/05/2017,dk
6,There's Nothing Holdin' Me Back                                             ,Shawn Mendes     ,03/05/2017,dk
7,La Varrio (El Barrio)                                                       ,Gilli            ,03/05/2017,dk
8,Deja Vu                                                                     ,Scarlet Pleasure ,03/05/2017,dk
9,Galway Girl                                                                 ,Ed Sheeran       ,03/05/2017,dk
10,Passionfruit                                                                ,Drake            ,03/05/2017,dk
1,Despacito - Remix                                                           ,Luis Fonsi       ,04/05/2017,dk
2,I'm the One                                                                 ,DJ Khaled        ,04/05/2017,dk
3,Mamacita                                                                    ,KESI             ,04/05/2017,dk
4,Shape of You                                                                ,Ed Sheeran       ,04/05/2017,dk
5,There's Nothing Holdin' Me Back                                             ,Shawn Mendes     ,04/05/2017,dk
6,De Snakker                                                                  ,NODE             ,04/05/2017,dk
7,La Varrio (El Barrio)                                                       ,Gilli            ,04/05/2017,dk
8,Galway Girl                                                                 ,Ed Sheeran       ,04/05/2017,dk
9,Deja Vu                                                                     ,Scarlet Pleasure ,04/05/2017,dk
10,Issues                                                                      ,Julia Michaels   ,04/05/2017,dk
1,Despacito - Remix                                                           ,Luis Fonsi       ,05/05/2017,dk
2,I'm the One                                                                 ,DJ Khaled        ,05/05/2017,dk
3,Mamacita                                                                    ,KESI             ,05/05/2017,dk
4,Shape of You                                                                ,Ed Sheeran       ,05/05/2017,dk
5,There's Nothing Holdin' Me Back                                             ,Shawn Mendes     ,05/05/2017,dk
6,De Snakker                                                                  ,NODE             ,05/05/2017,dk
7,La Varrio (El Barrio)                                                       ,Gilli            ,05/05/2017,dk
8,Deja Vu                                                                     ,Scarlet Pleasure ,05/05/2017,dk
9,Galway Girl                                                                 ,Ed Sheeran       ,05/05/2017,dk
10,Issues                                                                      ,Julia Michaels   ,05/05/2017,dk
1,Despacito - Remix                                                           ,Luis Fonsi       ,06/05/2017,dk
2,I'm the One                                                                 ,DJ Khaled        ,06/05/2017,dk
3,Mamacita                                                                    ,KESI             ,06/05/2017,dk
4,Shape of You                                                                ,Ed Sheeran       ,06/05/2017,dk
5,There's Nothing Holdin' Me Back                                             ,Shawn Mendes     ,06/05/2017,dk
6,Deja Vu                                                                     ,Scarlet Pleasure ,06/05/2017,dk
7,Galway Girl                                                                 ,Ed Sheeran       ,06/05/2017,dk
8,De Snakker                                                                  ,NODE             ,06/05/2017,dk
9,Issues                                                                      ,Julia Michaels   ,06/05/2017,dk
10,La Varrio (El Barrio)                                                       ,Gilli            ,06/05/2017,dk
1,Despacito - Remix                                                           ,Luis Fonsi       ,07/05/2017,dk
2,I'm the One                                                                 ,DJ Khaled        ,07/05/2017,dk
3,Mamacita                                                                    ,KESI             ,07/05/2017,dk
4,There's Nothing Holdin' Me Back                                             ,Shawn Mendes     ,07/05/2017,dk
5,Shape of You                                                                ,Ed Sheeran       ,07/05/2017,dk
6,Deja Vu                                                                     ,Scarlet Pleasure ,07/05/2017,dk
7,Galway Girl                                                                 ,Ed Sheeran       ,07/05/2017,dk
8,De Snakker                                                                  ,NODE             ,07/05/2017,dk
9,Issues                                                                      ,Julia Michaels   ,07/05/2017,dk
10,La Varrio (El Barrio)                                                       ,Gilli            ,07/05/2017,dk
1,Despacito - Remix                                                           ,Luis Fonsi       ,08/05/2017,dk
2,I'm the One                                                                 ,DJ Khaled        ,08/05/2017,dk
3,Mamacita                                                                    ,KESI             ,08/05/2017,dk
4,There's Nothing Holdin' Me Back                                             ,Shawn Mendes     ,08/05/2017,dk
5,Shape of You                                                                ,Ed Sheeran       ,08/05/2017,dk
6,Deja Vu                                                                     ,Scarlet Pleasure ,08/05/2017,dk
7,Galway Girl                                                                 ,Ed Sheeran       ,08/05/2017,dk
8,De Snakker                                                                  ,NODE             ,08/05/2017,dk
9,La Varrio (El Barrio)                                                       ,Gilli            ,08/05/2017,dk
10,Issues                                                                      ,Julia Michaels   ,08/05/2017,dk
1,Despacito - Remix                                                           ,Luis Fonsi       ,09/05/2017,dk
2,I'm the One                                                                 ,DJ Khaled        ,09/05/2017,dk
3,Mamacita                                                                    ,KESI             ,09/05/2017,dk
4,There's Nothing Holdin' Me Back                                             ,Shawn Mendes     ,09/05/2017,dk
5,Shape of You                                                                ,Ed Sheeran       ,09/05/2017,dk
6,Deja Vu                                                                     ,Scarlet Pleasure ,09/05/2017,dk
7,Galway Girl                                                                 ,Ed Sheeran       ,09/05/2017,dk
8,Issues                                                                      ,Julia Michaels   ,09/05/2017,dk
9,De Snakker                                                                  ,NODE             ,09/05/2017,dk
10,La Varrio (El Barrio)                                                       ,Gilli            ,09/05/2017,dk
1,Despacito - Remix                                                           ,Luis Fonsi       ,10/05/2017,dk
2,I'm the One                                                                 ,DJ Khaled        ,10/05/2017,dk
3,Mamacita                                                                    ,KESI             ,10/05/2017,dk
4,There's Nothing Holdin' Me Back                                             ,Shawn Mendes     ,10/05/2017,dk
5,Shape of You                                                                ,Ed Sheeran       ,10/05/2017,dk
6,Deja Vu                                                                     ,Scarlet Pleasure ,10/05/2017,dk
7,Galway Girl                                                                 ,Ed Sheeran       ,10/05/2017,dk
8,Unforgettable                                                               ,French Montana   ,10/05/2017,dk
9,Issues                                                                      ,Julia Michaels   ,10/05/2017,dk
10,De Snakker                                                                  ,NODE             ,10/05/2017,dk
1,Despacito - Remix                                                           ,Luis Fonsi       ,11/05/2017,dk
2,I'm the One                                                                 ,DJ Khaled        ,11/05/2017,dk
3,Mamacita                                                                    ,KESI             ,11/05/2017,dk
4,There's Nothing Holdin' Me Back                                             ,Shawn Mendes     ,11/05/2017,dk
5,Shape of You                                                                ,Ed Sheeran       ,11/05/2017,dk
6,Galway Girl                                                                 ,Ed Sheeran       ,11/05/2017,dk
7,Unforgettable                                                               ,French Montana   ,11/05/2017,dk
8,De Snakker                                                                  ,NODE             ,11/05/2017,dk
9,Deja Vu                                                                     ,Scarlet Pleasure ,11/05/2017,dk
10,La Varrio (El Barrio)                                                       ,Gilli            ,11/05/2017,dk
1,Despacito - Remix                                                           ,Luis Fonsi       ,12/05/2017,dk
2,Habibi Aiwa                                                                 ,Gilli            ,12/05/2017,dk
3,I'm the One                                                                 ,DJ Khaled        ,12/05/2017,dk
4,Mamacita                                                                    ,KESI             ,12/05/2017,dk
5,There's Nothing Holdin' Me Back                                             ,Shawn Mendes     ,12/05/2017,dk
6,Shape of You                                                                ,Ed Sheeran       ,12/05/2017,dk
7,Galway Girl                                                                 ,Ed Sheeran       ,12/05/2017,dk
8,Deja Vu                                                                     ,Scarlet Pleasure ,12/05/2017,dk
9,Unforgettable                                                               ,French Montana   ,12/05/2017,dk
10,De Snakker                                                                  ,NODE             ,12/05/2017,dk
1,Despacito - Remix                                                           ,Luis Fonsi       ,13/05/2017,dk
2,Habibi Aiwa                                                                 ,Gilli            ,13/05/2017,dk
3,I'm the One                                                                 ,DJ Khaled        ,13/05/2017,dk
4,Mamacita                                                                    ,KESI             ,13/05/2017,dk
5,There's Nothing Holdin' Me Back                                             ,Shawn Mendes     ,13/05/2017,dk
6,Shape of You                                                                ,Ed Sheeran       ,13/05/2017,dk
7,Galway Girl                                                                 ,Ed Sheeran       ,13/05/2017,dk
8,Unforgettable                                                               ,French Montana   ,13/05/2017,dk
9,Camouflage                                                                  ,Sleiman          ,13/05/2017,dk
10,De Snakker                                                                  ,NODE             ,13/05/2017,dk
1,Despacito - Remix                                                           ,Luis Fonsi       ,14/05/2017,dk
2,Habibi Aiwa                                                                 ,Gilli            ,14/05/2017,dk
3,I'm the One                                                                 ,DJ Khaled        ,14/05/2017,dk
4,Mamacita                                                                    ,KESI             ,14/05/2017,dk
5,There's Nothing Holdin' Me Back                                             ,Shawn Mendes     ,14/05/2017,dk
6,Shape of You                                                                ,Ed Sheeran       ,14/05/2017,dk
7,Camouflage                                                                  ,Sleiman          ,14/05/2017,dk
8,Unforgettable                                                               ,French Montana   ,14/05/2017,dk
9,Galway Girl                                                                 ,Ed Sheeran       ,14/05/2017,dk
10,Deja Vu                                                                     ,Scarlet Pleasure ,14/05/2017,dk
1,Despacito - Remix                                                           ,Luis Fonsi       ,15/05/2017,dk
2,Habibi Aiwa                                                                 ,Gilli            ,15/05/2017,dk
3,I'm the One                                                                 ,DJ Khaled        ,15/05/2017,dk
4,Mamacita                                                                    ,KESI             ,15/05/2017,dk
5,There's Nothing Holdin' Me Back                                             ,Shawn Mendes     ,15/05/2017,dk
6,Camouflage                                                                  ,Sleiman          ,15/05/2017,dk
7,Shape of You                                                                ,Ed Sheeran       ,15/05/2017,dk
8,Unforgettable                                                               ,French Montana   ,15/05/2017,dk
9,De Snakker                                                                  ,NODE             ,15/05/2017,dk
10,Galway Girl                                                                 ,Ed Sheeran       ,15/05/2017,dk
1,Despacito - Remix                                                           ,Luis Fonsi       ,16/05/2017,dk
2,Habibi Aiwa                                                                 ,Gilli            ,16/05/2017,dk
3,I'm the One                                                                 ,DJ Khaled        ,16/05/2017,dk
4,Mamacita                                                                    ,KESI             ,16/05/2017,dk
5,There's Nothing Holdin' Me Back                                             ,Shawn Mendes     ,16/05/2017,dk
6,Camouflage                                                                  ,Sleiman          ,16/05/2017,dk
7,Unforgettable                                                               ,French Montana   ,16/05/2017,dk
8,Shape of You                                                                ,Ed Sheeran       ,16/05/2017,dk
9,Galway Girl                                                                 ,Ed Sheeran       ,16/05/2017,dk
10,De Snakker                                                                  ,NODE             ,16/05/2017,dk
1,Despacito - Remix                                                           ,Luis Fonsi       ,17/05/2017,dk
2,Habibi Aiwa                                                                 ,Gilli            ,17/05/2017,dk
3,I'm the One                                                                 ,DJ Khaled        ,17/05/2017,dk
4,Mamacita                                                                    ,KESI             ,17/05/2017,dk
5,There's Nothing Holdin' Me Back                                             ,Shawn Mendes     ,17/05/2017,dk
6,Camouflage                                                                  ,Sleiman          ,17/05/2017,dk
