Position,Track Name,Artist,Date,Country
4,Mask Off                                                                    ,Future           ,24/03/2017,us
5,The Heart Part 4                                                            ,Kendrick Lamar   ,24/03/2017,us
6,Gyalchester                                                                 ,Drake            ,24/03/2017,us
7,iSpy (feat. Lil Yachty)                                                     ,KYLE             ,24/03/2017,us
8,Free Smoke                                                                  ,Drake            ,24/03/2017,us
9,Blem                                                                        ,Drake            ,24/03/2017,us
10,That's What I Like                                                          ,Bruno Mars       ,24/03/2017,us
1,Passionfruit                                                                ,Drake            ,25/03/2017,us
2,Mask Off                                                                    ,Future           ,25/03/2017,us
3,Shape of You                                                                ,Ed Sheeran       ,25/03/2017,us
4,Portland                                                                    ,Drake            ,25/03/2017,us
5,iSpy (feat. Lil Yachty)                                                     ,KYLE             ,25/03/2017,us
6,That's What I Like                                                          ,Bruno Mars       ,25/03/2017,us
7,The Heart Part 4                                                            ,Kendrick Lamar   ,25/03/2017,us
8,Gyalchester                                                                 ,Drake            ,25/03/2017,us
9,Tunnel Vision                                                               ,Kodak Black      ,25/03/2017,us
10,Free Smoke                                                                  ,Drake            ,25/03/2017,us
1,Passionfruit                                                                ,Drake            ,26/03/2017,us
2,Mask Off                                                                    ,Future           ,26/03/2017,us
3,Shape of You                                                                ,Ed Sheeran       ,26/03/2017,us
4,Portland                                                                    ,Drake            ,26/03/2017,us
5,iSpy (feat. Lil Yachty)                                                     ,KYLE             ,26/03/2017,us
6,That's What I Like                                                          ,Bruno Mars       ,26/03/2017,us
7,Gyalchester                                                                 ,Drake            ,26/03/2017,us
8,Tunnel Vision                                                               ,Kodak Black      ,26/03/2017,us
9,Fake Love                                                                   ,Drake            ,26/03/2017,us
10,Free Smoke                                                                  ,Drake            ,26/03/2017,us
1,Passionfruit                                                                ,Drake            ,27/03/2017,us
2,Mask Off                                                                    ,Future           ,27/03/2017,us
3,Portland                                                                    ,Drake            ,27/03/2017,us
4,Shape of You                                                                ,Ed Sheeran       ,27/03/2017,us
5,iSpy (feat. Lil Yachty)                                                     ,KYLE             ,27/03/2017,us
6,That's What I Like                                                          ,Bruno Mars       ,27/03/2017,us
7,Gyalchester                                                                 ,Drake            ,27/03/2017,us
8,Blem                                                                        ,Drake            ,27/03/2017,us
9,Free Smoke                                                                  ,Drake            ,27/03/2017,us
10,Tunnel Vision                                                               ,Kodak Black      ,27/03/2017,us
1,Passionfruit                                                                ,Drake            ,28/03/2017,us
2,Mask Off                                                                    ,Future           ,28/03/2017,us
3,Shape of You                                                                ,Ed Sheeran       ,28/03/2017,us
4,Portland                                                                    ,Drake            ,28/03/2017,us
5,iSpy (feat. Lil Yachty)                                                     ,KYLE             ,28/03/2017,us
6,That's What I Like                                                          ,Bruno Mars       ,28/03/2017,us
7,Gyalchester                                                                 ,Drake            ,28/03/2017,us
8,Tunnel Vision                                                               ,Kodak Black      ,28/03/2017,us
9,Blem                                                                        ,Drake            ,28/03/2017,us
10,Stay (with Alessia Cara)                                                    ,Zedd             ,28/03/2017,us
1,Passionfruit                                                                ,Drake            ,29/03/2017,us
2,Mask Off                                                                    ,Future           ,29/03/2017,us
3,Shape of You                                                                ,Ed Sheeran       ,29/03/2017,us
4,Portland                                                                    ,Drake            ,29/03/2017,us
5,iSpy (feat. Lil Yachty)                                                     ,KYLE             ,29/03/2017,us
6,That's What I Like                                                          ,Bruno Mars       ,29/03/2017,us
7,Tunnel Vision                                                               ,Kodak Black      ,29/03/2017,us
8,Gyalchester                                                                 ,Drake            ,29/03/2017,us
9,Stay (with Alessia Cara)                                                    ,Zedd             ,29/03/2017,us
10,Congratulations                                                             ,Post Malone      ,29/03/2017,us
1,Passionfruit                                                                ,Drake            ,30/03/2017,us
2,Mask Off                                                                    ,Future           ,30/03/2017,us
3,Shape of You                                                                ,Ed Sheeran       ,30/03/2017,us
4,Portland                                                                    ,Drake            ,30/03/2017,us
5,iSpy (feat. Lil Yachty)                                                     ,KYLE             ,30/03/2017,us
6,That's What I Like                                                          ,Bruno Mars       ,30/03/2017,us
7,Tunnel Vision                                                               ,Kodak Black      ,30/03/2017,us
8,XO TOUR Llif3                                                               ,Lil Uzi Vert     ,30/03/2017,us
9,Congratulations                                                             ,Post Malone      ,30/03/2017,us
10,Gyalchester                                                                 ,Drake            ,30/03/2017,us
1,HUMBLE.                                                                     ,Kendrick Lamar   ,31/03/2017,us
2,Passionfruit                                                                ,Drake            ,31/03/2017,us
3,Mask Off                                                                    ,Future           ,31/03/2017,us
4,Shape of You                                                                ,Ed Sheeran       ,31/03/2017,us
5,Portland                                                                    ,Drake            ,31/03/2017,us
6,iSpy (feat. Lil Yachty)                                                     ,KYLE             ,31/03/2017,us
7,That's What I Like                                                          ,Bruno Mars       ,31/03/2017,us
8,Tunnel Vision                                                               ,Kodak Black      ,31/03/2017,us
9,XO TOUR Llif3                                                               ,Lil Uzi Vert     ,31/03/2017,us
10,Congratulations                                                             ,Post Malone      ,31/03/2017,us
1,HUMBLE.                                                                     ,Kendrick Lamar   ,01/04/2017,us
2,Mask Off                                                                    ,Future           ,01/04/2017,us
3,Passionfruit                                                                ,Drake            ,01/04/2017,us
4,Shape of You                                                                ,Ed Sheeran       ,01/04/2017,us
5,iSpy (feat. Lil Yachty)                                                     ,KYLE             ,01/04/2017,us
6,That's What I Like                                                          ,Bruno Mars       ,01/04/2017,us
7,Portland                                                                    ,Drake            ,01/04/2017,us
8,Tunnel Vision                                                               ,Kodak Black      ,01/04/2017,us
9,XO TOUR Llif3                                                               ,Lil Uzi Vert     ,01/04/2017,us
10,Congratulations                                                             ,Post Malone      ,01/04/2017,us
1,HUMBLE.                                                                     ,Kendrick Lamar   ,02/04/2017,us
2,Mask Off                                                                    ,Future           ,02/04/2017,us
3,Passionfruit                                                                ,Drake            ,02/04/2017,us
4,Shape of You                                                                ,Ed Sheeran       ,02/04/2017,us
5,iSpy (feat. Lil Yachty)                                                     ,KYLE             ,02/04/2017,us
6,That's What I Like                                                          ,Bruno Mars       ,02/04/2017,us
7,Tunnel Vision                                                               ,Kodak Black      ,02/04/2017,us
8,Portland                                                                    ,Drake            ,02/04/2017,us
9,XO TOUR Llif3                                                               ,Lil Uzi Vert     ,02/04/2017,us
10,Congratulations                                                             ,Post Malone      ,02/04/2017,us
1,HUMBLE.                                                                     ,Kendrick Lamar   ,03/04/2017,us
2,Mask Off                                                                    ,Future           ,03/04/2017,us
3,Passionfruit                                                                ,Drake            ,03/04/2017,us
4,Shape of You                                                                ,Ed Sheeran       ,03/04/2017,us
5,XO TOUR Llif3                                                               ,Lil Uzi Vert     ,03/04/2017,us
6,Portland                                                                    ,Drake            ,03/04/2017,us
7,That's What I Like                                                          ,Bruno Mars       ,03/04/2017,us
8,iSpy (feat. Lil Yachty)                                                     ,KYLE             ,03/04/2017,us
9,Tunnel Vision                                                               ,Kodak Black      ,03/04/2017,us
10,Location                                                                    ,Khalid           ,03/04/2017,us
1,HUMBLE.                                                                     ,Kendrick Lamar   ,04/04/2017,us
2,Mask Off                                                                    ,Future           ,04/04/2017,us
3,Passionfruit                                                                ,Drake            ,04/04/2017,us
4,Shape of You                                                                ,Ed Sheeran       ,04/04/2017,us
5,XO TOUR Llif3                                                               ,Lil Uzi Vert     ,04/04/2017,us
6,Portland                                                                    ,Drake            ,04/04/2017,us
7,That's What I Like                                                          ,Bruno Mars       ,04/04/2017,us
8,iSpy (feat. Lil Yachty)                                                     ,KYLE             ,04/04/2017,us
9,Tunnel Vision                                                               ,Kodak Black      ,04/04/2017,us
10,Location                                                                    ,Khalid           ,04/04/2017,us
1,HUMBLE.                                                                     ,Kendrick Lamar   ,05/04/2017,us
2,Mask Off                                                                    ,Future           ,05/04/2017,us
3,Passionfruit                                                                ,Drake            ,05/04/2017,us
4,Shape of You                                                                ,Ed Sheeran       ,05/04/2017,us
5,XO TOUR Llif3                                                               ,Lil Uzi Vert     ,05/04/2017,us
6,That's What I Like                                                          ,Bruno Mars       ,05/04/2017,us
7,iSpy (feat. Lil Yachty)                                                     ,KYLE             ,05/04/2017,us
8,Portland                                                                    ,Drake            ,05/04/2017,us
9,Tunnel Vision                                                               ,Kodak Black      ,05/04/2017,us
10,Location                                                                    ,Khalid           ,05/04/2017,us
1,HUMBLE.                                                                     ,Kendrick Lamar   ,06/04/2017,us
2,Mask Off                                                                    ,Future           ,06/04/2017,us
3,Passionfruit                                                                ,Drake            ,06/04/2017,us
4,XO TOUR Llif3                                                               ,Lil Uzi Vert     ,06/04/2017,us
5,Shape of You                                                                ,Ed Sheeran       ,06/04/2017,us
6,That's What I Like                                                          ,Bruno Mars       ,06/04/2017,us
7,iSpy (feat. Lil Yachty)                                                     ,KYLE             ,06/04/2017,us
8,Portland                                                                    ,Drake            ,06/04/2017,us
9,Tunnel Vision                                                               ,Kodak Black      ,06/04/2017,us
10,Location                                                                    ,Khalid           ,06/04/2017,us
1,HUMBLE.                                                                     ,Kendrick Lamar   ,07/04/2017,us
2,Mask Off                                                                    ,Future           ,07/04/2017,us
3,Passionfruit                                                                ,Drake            ,07/04/2017,us
4,XO TOUR Llif3                                                               ,Lil Uzi Vert     ,07/04/2017,us
5,Shape of You                                                                ,Ed Sheeran       ,07/04/2017,us
6,Something Just Like This                                                    ,The Chainsmokers ,07/04/2017,us
7,That's What I Like                                                          ,Bruno Mars       ,07/04/2017,us
8,iSpy (feat. Lil Yachty)                                                     ,KYLE             ,07/04/2017,us
9,Portland                                                                    ,Drake            ,07/04/2017,us
10,Tunnel Vision                                                               ,Kodak Black      ,07/04/2017,us
1,HUMBLE.                                                                     ,Kendrick Lamar   ,08/04/2017,us
2,Mask Off                                                                    ,Future           ,08/04/2017,us
3,Passionfruit                                                                ,Drake            ,08/04/2017,us
4,XO TOUR Llif3                                                               ,Lil Uzi Vert     ,08/04/2017,us
5,Shape of You                                                                ,Ed Sheeran       ,08/04/2017,us
6,iSpy (feat. Lil Yachty)                                                     ,KYLE             ,08/04/2017,us
7,That's What I Like                                                          ,Bruno Mars       ,08/04/2017,us
8,Something Just Like This                                                    ,The Chainsmokers ,08/04/2017,us
9,Portland                                                                    ,Drake            ,08/04/2017,us
10,Tunnel Vision                                                               ,Kodak Black      ,08/04/2017,us
1,HUMBLE.                                                                     ,Kendrick Lamar   ,09/04/2017,us
2,Mask Off                                                                    ,Future           ,09/04/2017,us
3,Passionfruit                                                                ,Drake            ,09/04/2017,us
4,XO TOUR Llif3                                                               ,Lil Uzi Vert     ,09/04/2017,us
5,iSpy (feat. Lil Yachty)                                                     ,KYLE             ,09/04/2017,us
6,Shape of You                                                                ,Ed Sheeran       ,09/04/2017,us
7,That's What I Like                                                          ,Bruno Mars       ,09/04/2017,us
8,Something Just Like This                                                    ,The Chainsmokers ,09/04/2017,us
9,Portland                                                                    ,Drake            ,09/04/2017,us
10,Tunnel Vision                                                               ,Kodak Black      ,09/04/2017,us
1,HUMBLE.                                                                     ,Kendrick Lamar   ,10/04/2017,us
2,Mask Off                                                                    ,Future           ,10/04/2017,us
3,XO TOUR Llif3                                                               ,Lil Uzi Vert     ,10/04/2017,us
4,Passionfruit                                                                ,Drake            ,10/04/2017,us
5,Shape of You                                                                ,Ed Sheeran       ,10/04/2017,us
6,iSpy (feat. Lil Yachty)                                                     ,KYLE             ,10/04/2017,us
7,That's What I Like                                                          ,Bruno Mars       ,10/04/2017,us
8,Something Just Like This                                                    ,The Chainsmokers ,10/04/2017,us
9,Portland                                                                    ,Drake            ,10/04/2017,us
10,Tunnel Vision                                                               ,Kodak Black      ,10/04/2017,us
1,HUMBLE.                                                                     ,Kendrick Lamar   ,11/04/2017,us
2,Mask Off                                                                    ,Future           ,11/04/2017,us
3,XO TOUR Llif3                                                               ,Lil Uzi Vert     ,11/04/2017,us
4,Passionfruit                                                                ,Drake            ,11/04/2017,us
5,Shape of You                                                                ,Ed Sheeran       ,11/04/2017,us
6,iSpy (feat. Lil Yachty)                                                     ,KYLE             ,11/04/2017,us
7,That's What I Like                                                          ,Bruno Mars       ,11/04/2017,us
8,Something Just Like This                                                    ,The Chainsmokers ,11/04/2017,us
9,Portland                                                                    ,Drake            ,11/04/2017,us
10,Tunnel Vision                                                               ,Kodak Black      ,11/04/2017,us
1,HUMBLE.                                                                     ,Kendrick Lamar   ,12/04/2017,us
2,Mask Off                                                                    ,Future           ,12/04/2017,us
3,XO TOUR Llif3                                                               ,Lil Uzi Vert     ,12/04/2017,us
4,Passionfruit                                                                ,Drake            ,12/04/2017,us
5,Shape of You                                                                ,Ed Sheeran       ,12/04/2017,us
6,iSpy (feat. Lil Yachty)                                                     ,KYLE             ,12/04/2017,us
7,That's What I Like                                                          ,Bruno Mars       ,12/04/2017,us
8,Something Just Like This                                                    ,The Chainsmokers ,12/04/2017,us
9,Portland                                                                    ,Drake            ,12/04/2017,us
10,Tunnel Vision                                                               ,Kodak Black      ,12/04/2017,us
1,HUMBLE.                                                                     ,Kendrick Lamar   ,13/04/2017,us
2,Mask Off                                                                    ,Future           ,13/04/2017,us
3,XO TOUR Llif3                                                               ,Lil Uzi Vert     ,13/04/2017,us
4,Passionfruit                                                                ,Drake            ,13/04/2017,us
5,iSpy (feat. Lil Yachty)                                                     ,KYLE             ,13/04/2017,us
6,Shape of You                                                                ,Ed Sheeran       ,13/04/2017,us
7,That's What I Like                                                          ,Bruno Mars       ,13/04/2017,us
8,Something Just Like This                                                    ,The Chainsmokers ,13/04/2017,us
9,Tunnel Vision                                                               ,Kodak Black      ,13/04/2017,us
10,Portland                                                                    ,Drake            ,13/04/2017,us
1,HUMBLE.                                                                     ,Kendrick Lamar   ,14/04/2017,us
2,DNA.                                                                        ,Kendrick Lamar   ,14/04/2017,us
3,ELEMENT.                                                                    ,Kendrick Lamar   ,14/04/2017,us
4,LOYALTY. FEAT. RIHANNA.                                                     ,Kendrick Lamar   ,14/04/2017,us
5,YAH.                                                                        ,Kendrick Lamar   ,14/04/2017,us
6,BLOOD.                                                                      ,Kendrick Lamar   ,14/04/2017,us
7,FEEL.                                                                       ,Kendrick Lamar   ,14/04/2017,us
8,PRIDE.                                                                      ,Kendrick Lamar   ,14/04/2017,us
9,XXX. FEAT. U2.                                                              ,Kendrick Lamar   ,14/04/2017,us
10,LOVE. FEAT. ZACARI.                                                         ,Kendrick Lamar   ,14/04/2017,us
1,HUMBLE.                                                                     ,Kendrick Lamar   ,15/04/2017,us
2,DNA.                                                                        ,Kendrick Lamar   ,15/04/2017,us
3,ELEMENT.                                                                    ,Kendrick Lamar   ,15/04/2017,us
4,LOYALTY. FEAT. RIHANNA.                                                     ,Kendrick Lamar   ,15/04/2017,us
5,YAH.                                                                        ,Kendrick Lamar   ,15/04/2017,us
6,XXX. FEAT. U2.                                                              ,Kendrick Lamar   ,15/04/2017,us
7,LOVE. FEAT. ZACARI.                                                         ,Kendrick Lamar   ,15/04/2017,us
8,FEEL.                                                                       ,Kendrick Lamar   ,15/04/2017,us
9,PRIDE.                                                                      ,Kendrick Lamar   ,15/04/2017,us
10,Mask Off                                                                    ,Future           ,15/04/2017,us
1,HUMBLE.                                                                     ,Kendrick Lamar   ,16/04/2017,us
2,DNA.                                                                        ,Kendrick Lamar   ,16/04/2017,us
3,ELEMENT.                                                                    ,Kendrick Lamar   ,16/04/2017,us
4,LOYALTY. FEAT. RIHANNA.                                                     ,Kendrick Lamar   ,16/04/2017,us
5,Mask Off                                                                    ,Future           ,16/04/2017,us
6,LOVE. FEAT. ZACARI.                                                         ,Kendrick Lamar   ,16/04/2017,us
7,YAH.                                                                        ,Kendrick Lamar   ,16/04/2017,us
8,XXX. FEAT. U2.                                                              ,Kendrick Lamar   ,16/04/2017,us
9,FEEL.                                                                       ,Kendrick Lamar   ,16/04/2017,us
10,PRIDE.                                                                      ,Kendrick Lamar   ,16/04/2017,us
1,HUMBLE.                                                                     ,Kendrick Lamar   ,17/04/2017,us
2,DNA.                                                                        ,Kendrick Lamar   ,17/04/2017,us
3,ELEMENT.                                                                    ,Kendrick Lamar   ,17/04/2017,us
4,LOYALTY. FEAT. RIHANNA.                                                     ,Kendrick Lamar   ,17/04/2017,us
5,LOVE. FEAT. ZACARI.                                                         ,Kendrick Lamar   ,17/04/2017,us
6,Mask Off                                                                    ,Future           ,17/04/2017,us
7,XXX. FEAT. U2.                                                              ,Kendrick Lamar   ,17/04/2017,us
8,YAH.                                                                        ,Kendrick Lamar   ,17/04/2017,us
9,FEEL.                                                                       ,Kendrick Lamar   ,17/04/2017,us
10,PRIDE.                                                                      ,Kendrick Lamar   ,17/04/2017,us
1,HUMBLE.                                                                     ,Kendrick Lamar   ,18/04/2017,us
2,DNA.                                                                        ,Kendrick Lamar   ,18/04/2017,us
3,ELEMENT.                                                                    ,Kendrick Lamar   ,18/04/2017,us
4,LOYALTY. FEAT. RIHANNA.                                                     ,Kendrick Lamar   ,18/04/2017,us
5,LOVE. FEAT. ZACARI.                                                         ,Kendrick Lamar   ,18/04/2017,us
6,Mask Off                                                                    ,Future           ,18/04/2017,us
7,XXX. FEAT. U2.                                                              ,Kendrick Lamar   ,18/04/2017,us
8,YAH.                                                                        ,Kendrick Lamar   ,18/04/2017,us
9,XO TOUR Llif3                                                               ,Lil Uzi Vert     ,18/04/2017,us
10,FEEL.                                                                       ,Kendrick Lamar   ,18/04/2017,us
1,HUMBLE.                                                                     ,Kendrick Lamar   ,19/04/2017,us
2,DNA.                                                                        ,Kendrick Lamar   ,19/04/2017,us
3,ELEMENT.                                                                    ,Kendrick Lamar   ,19/04/2017,us
4,LOYALTY. FEAT. RIHANNA.                                                     ,Kendrick Lamar   ,19/04/2017,us
5,Mask Off                                                                    ,Future           ,19/04/2017,us
6,LOVE. FEAT. ZACARI.                                                         ,Kendrick Lamar   ,19/04/2017,us
7,XO TOUR Llif3                                                               ,Lil Uzi Vert     ,19/04/2017,us
8,XXX. FEAT. U2.                                                              ,Kendrick Lamar   ,19/04/2017,us
9,YAH.                                                                        ,Kendrick Lamar   ,19/04/2017,us
10,FEEL.                                                                       ,Kendrick Lamar   ,19/04/2017,us
1,HUMBLE.                                                                     ,Kendrick Lamar   ,20/04/2017,us
2,DNA.                                                                        ,Kendrick Lamar   ,20/04/2017,us
3,ELEMENT.                                                                    ,Kendrick Lamar   ,20/04/2017,us
4,Mask Off                                                                    ,Future           ,20/04/2017,us
5,LOYALTY. FEAT. RIHANNA.                                                     ,Kendrick Lamar   ,20/04/2017,us
6,LOVE. FEAT. ZACARI.                                                         ,Kendrick Lamar   ,20/04/2017,us
7,XO TOUR Llif3                                                               ,Lil Uzi Vert     ,20/04/2017,us
8,XXX. FEAT. U2.                                                              ,Kendrick Lamar   ,20/04/2017,us
9,YAH.                                                                        ,Kendrick Lamar   ,20/04/2017,us
10,Passionfruit                                                                ,Drake            ,20/04/2017,us
1,HUMBLE.                                                                     ,Kendrick Lamar   ,21/04/2017,us
2,DNA.                                                                        ,Kendrick Lamar   ,21/04/2017,us
3,Mask Off                                                                    ,Future           ,21/04/2017,us
4,ELEMENT.                                                                    ,Kendrick Lamar   ,21/04/2017,us
5,XO TOUR Llif3                                                               ,Lil Uzi Vert     ,21/04/2017,us
6,LOYALTY. FEAT. RIHANNA.                                                     ,Kendrick Lamar   ,21/04/2017,us
7,Despacito - Remix                                                           ,Luis Fonsi       ,21/04/2017,us
8,LOVE. FEAT. ZACARI.                                                         ,Kendrick Lamar   ,21/04/2017,us
9,Passionfruit                                                                ,Drake            ,21/04/2017,us
10,iSpy (feat. Lil Yachty)                                                     ,KYLE             ,21/04/2017,us
1,HUMBLE.                                                                     ,Kendrick Lamar   ,22/04/2017,us
2,DNA.                                                                        ,Kendrick Lamar   ,22/04/2017,us
3,Mask Off                                                                    ,Future           ,22/04/2017,us
4,XO TOUR Llif3                                                               ,Lil Uzi Vert     ,22/04/2017,us
5,Despacito - Remix                                                           ,Luis Fonsi       ,22/04/2017,us
6,ELEMENT.                                                                    ,Kendrick Lamar   ,22/04/2017,us
7,LOYALTY. FEAT. RIHANNA.                                                     ,Kendrick Lamar   ,22/04/2017,us
8,LOVE. FEAT. ZACARI.                                                         ,Kendrick Lamar   ,22/04/2017,us
9,iSpy (feat. Lil Yachty)                                                     ,KYLE             ,22/04/2017,us
10,Passionfruit                                                                ,Drake            ,22/04/2017,us
1,HUMBLE.                                                                     ,Kendrick Lamar   ,23/04/2017,us
2,DNA.                                                                        ,Kendrick Lamar   ,23/04/2017,us
3,Mask Off                                                                    ,Future           ,23/04/2017,us
4,XO TOUR Llif3                                                               ,Lil Uzi Vert     ,23/04/2017,us
5,Despacito - Remix                                                           ,Luis Fonsi       ,23/04/2017,us
6,ELEMENT.                                                                    ,Kendrick Lamar   ,23/04/2017,us
7,Passionfruit                                                                ,Drake            ,23/04/2017,us
8,iSpy (feat. Lil Yachty)                                                     ,KYLE             ,23/04/2017,us
9,LOVE. FEAT. ZACARI.                                                         ,Kendrick Lamar   ,23/04/2017,us
10,LOYALTY. FEAT. RIHANNA.                                                     ,Kendrick Lamar   ,23/04/2017,us
1,HUMBLE.                                                                     ,Kendrick Lamar   ,24/04/2017,us
2,DNA.                                                                        ,Kendrick Lamar   ,24/04/2017,us
3,Mask Off                                                                    ,Future           ,24/04/2017,us
4,Despacito - Remix                                                           ,Luis Fonsi       ,24/04/2017,us
5,XO TOUR Llif3                                                               ,Lil Uzi Vert     ,24/04/2017,us
6,ELEMENT.                                                                    ,Kendrick Lamar   ,24/04/2017,us
7,LOVE. FEAT. ZACARI.                                                         ,Kendrick Lamar   ,24/04/2017,us
8,LOYALTY. FEAT. RIHANNA.                                                     ,Kendrick Lamar   ,24/04/2017,us
9,Passionfruit                                                                ,Drake            ,24/04/2017,us
10,iSpy (feat. Lil Yachty)                                                     ,KYLE             ,24/04/2017,us
1,HUMBLE.                                                                     ,Kendrick Lamar   ,25/04/2017,us
2,DNA.                                                                        ,Kendrick Lamar   ,25/04/2017,us
3,Despacito - Remix                                                           ,Luis Fonsi       ,25/04/2017,us
4,Mask Off                                                                    ,Future           ,25/04/2017,us
5,XO TOUR Llif3                                                               ,Lil Uzi Vert     ,25/04/2017,us
6,ELEMENT.                                                                    ,Kendrick Lamar   ,25/04/2017,us
7,LOVE. FEAT. ZACARI.                                                         ,Kendrick Lamar   ,25/04/2017,us
8,LOYALTY. FEAT. RIHANNA.                                                     ,Kendrick Lamar   ,25/04/2017,us
9,Passionfruit                                                                ,Drake            ,25/04/2017,us
10,iSpy (feat. Lil Yachty)                                                     ,KYLE             ,25/04/2017,us
1,HUMBLE.                                                                     ,Kendrick Lamar   ,26/04/2017,us
2,DNA.                                                                        ,Kendrick Lamar   ,26/04/2017,us
3,Despacito - Remix                                                           ,Luis Fonsi       ,26/04/2017,us
4,Mask Off                                                                    ,Future           ,26/04/2017,us
5,XO TOUR Llif3                                                               ,Lil Uzi Vert     ,26/04/2017,us
6,ELEMENT.                                                                    ,Kendrick Lamar   ,26/04/2017,us
7,LOVE. FEAT. ZACARI.                                                         ,Kendrick Lamar   ,26/04/2017,us
8,LOYALTY. FEAT. RIHANNA.                                                     ,Kendrick Lamar   ,26/04/2017,us
9,Passionfruit                                                                ,Drake            ,26/04/2017,us
10,iSpy (feat. Lil Yachty)                                                     ,KYLE             ,26/04/2017,us
1,HUMBLE.                                                                     ,Kendrick Lamar   ,27/04/2017,us
2,DNA.                                                                        ,Kendrick Lamar   ,27/04/2017,us
3,Despacito - Remix                                                           ,Luis Fonsi       ,27/04/2017,us
4,Mask Off                                                                    ,Future           ,27/04/2017,us
5,XO TOUR Llif3                                                               ,Lil Uzi Vert     ,27/04/2017,us
6,ELEMENT.                                                                    ,Kendrick Lamar   ,27/04/2017,us
7,LOVE. FEAT. ZACARI.                                                         ,Kendrick Lamar   ,27/04/2017,us
8,LOYALTY. FEAT. RIHANNA.                                                     ,Kendrick Lamar   ,27/04/2017,us
9,Passionfruit                                                                ,Drake            ,27/04/2017,us
10,iSpy (feat. Lil Yachty)                                                     ,KYLE             ,27/04/2017,us
1,HUMBLE.                                                                     ,Kendrick Lamar   ,28/04/2017,us
2,DNA.                                                                        ,Kendrick Lamar   ,28/04/2017,us
3,Despacito - Remix                                                           ,Luis Fonsi       ,28/04/2017,us
4,Mask Off                                                                    ,Future           ,28/04/2017,us
5,XO TOUR Llif3                                                               ,Lil Uzi Vert     ,28/04/2017,us
6,I'm the One                                                                 ,DJ Khaled        ,28/04/2017,us
7,LOVE. FEAT. ZACARI.                                                         ,Kendrick Lamar   ,28/04/2017,us
8,ELEMENT.                                                                    ,Kendrick Lamar   ,28/04/2017,us
9,iSpy (feat. Lil Yachty)                                                     ,KYLE             ,28/04/2017,us
10,Passionfruit                                                                ,Drake            ,28/04/2017,us
1,HUMBLE.                                                                     ,Kendrick Lamar   ,29/04/2017,us
2,I'm the One                                                                 ,DJ Khaled        ,29/04/2017,us
3,Despacito - Remix                                                           ,Luis Fonsi       ,29/04/2017,us
4,DNA.                                                                        ,Kendrick Lamar   ,29/04/2017,us
5,Mask Off                                                                    ,Future           ,29/04/2017,us
6,XO TOUR Llif3                                                               ,Lil Uzi Vert     ,29/04/2017,us
7,iSpy (feat. Lil Yachty)                                                     ,KYLE             ,29/04/2017,us
8,Passionfruit                                                                ,Drake            ,29/04/2017,us
9,That's What I Like                                                          ,Bruno Mars       ,29/04/2017,us
10,LOVE. FEAT. ZACARI.                                                         ,Kendrick Lamar   ,29/04/2017,us
1,HUMBLE.                                                                     ,Kendrick Lamar   ,30/04/2017,us
2,I'm the One                                                                 ,DJ Khaled        ,30/04/2017,us
3,Despacito - Remix                                                           ,Luis Fonsi       ,30/04/2017,us
4,Mask Off                                                                    ,Future           ,30/04/2017,us
5,DNA.                                                                        ,Kendrick Lamar   ,30/04/2017,us
6,XO TOUR Llif3                                                               ,Lil Uzi Vert     ,30/04/2017,us
7,iSpy (feat. Lil Yachty)                                                     ,KYLE             ,30/04/2017,us
8,Passionfruit                                                                ,Drake            ,30/04/2017,us
9,That's What I Like                                                          ,Bruno Mars       ,30/04/2017,us
10,LOVE. FEAT. ZACARI.                                                         ,Kendrick Lamar   ,30/04/2017,us
1,HUMBLE.                                                                     ,Kendrick Lamar   ,01/05/2017,us
2,I'm the One                                                                 ,DJ Khaled        ,01/05/2017,us
3,Despacito - Remix                                                           ,Luis Fonsi       ,01/05/2017,us
4,DNA.                                                                        ,Kendrick Lamar   ,01/05/2017,us
5,Mask Off                                                                    ,Future           ,01/05/2017,us
6,XO TOUR Llif3                                                               ,Lil Uzi Vert     ,01/05/2017,us
7,iSpy (feat. Lil Yachty)                                                     ,KYLE             ,01/05/2017,us
8,LOVE. FEAT. ZACARI.                                                         ,Kendrick Lamar   ,01/05/2017,us
9,Passionfruit                                                                ,Drake            ,01/05/2017,us
10,ELEMENT.                                                                    ,Kendrick Lamar   ,01/05/2017,us
1,HUMBLE.                                                                     ,Kendrick Lamar   ,02/05/2017,us
2,I'm the One                                                                 ,DJ Khaled        ,02/05/2017,us
3,Despacito - Remix                                                           ,Luis Fonsi       ,02/05/2017,us
4,DNA.                                                                        ,Kendrick Lamar   ,02/05/2017,us
5,Mask Off                                                                    ,Future           ,02/05/2017,us
6,XO TOUR Llif3                                                               ,Lil Uzi Vert     ,02/05/2017,us
7,iSpy (feat. Lil Yachty)                                                     ,KYLE             ,02/05/2017,us
8,LOVE. FEAT. ZACARI.                                                         ,Kendrick Lamar   ,02/05/2017,us
9,Passionfruit                                                                ,Drake            ,02/05/2017,us
10,That's What I Like                                                          ,Bruno Mars       ,02/05/2017,us
1,HUMBLE.                                                                     ,Kendrick Lamar   ,03/05/2017,us
2,I'm the One                                                                 ,DJ Khaled        ,03/05/2017,us
3,Despacito - Remix                                                           ,Luis Fonsi       ,03/05/2017,us
4,DNA.                                                                        ,Kendrick Lamar   ,03/05/2017,us
